code_epci,lib_epci,hommes_moins_de_25_ans,hommes_25_a_49_ans,hommes_plus_de_50_ans,total_hommes,femmes_moins_de_25_ans,femmes_25_a_49_ans,femmes_plus_de_50_ans,total_femmes,diplome_niv_1_2,diplome_niv_3,diplome_niv_4,diplome_niv_5,diplome_niv_5_bis,diplome_niv_6,diplome_indetermine,total_categorie_a
200000172.0,CC Faucigny-Glières,77,357.0,160,594.0,73,336.0,159,568.0,143,144,236.0,402.0,s.s,163,s.s,1162.0
200000438.0,CC du Pays de Pontchâteau Saint-Gildas-des-Bois,127,305.0,136,568.0,107,408.0,150,665.0,117,190,316.0,500.0,66,44,",",1233.0
200000545.0,CC des Portes de Romilly-sur-Seine,117,446.0,234,797.0,106,491.0,197,794.0,84,101,286.0,735.0,s.s,272,s.s,1591.0
200000628.0,CC Rhône Lez Provence,120,460.0,229,809.0,108,481.0,264,853.0,97,172,363.0,698.0,s.s,224,s.s,1662.0
200000800.0,CC Coeur de Sologne,37,98.0,50,185.0,16,115.0,62,193.0,39,44,78.0,169.0,25,23,",",378.0
200000925.0,CC de la Plaine Dijonnaise,56,155.0,101,312.0,37,174.0,111,322.0,66,77,125.0,286.0,25,55,",",634.0
200000933.0,CC Sauldre et Sologne,47,172.0,97,316.0,32,149.0,101,282.0,41,66,117.0,240.0,52,82,",",598.0
200004802.0,CC du Pays de Fayence,115,389.0,221,725.0,95,386.0,258,739.0,206,225,383.0,487.0,83,s.s,s.s,1464.0
200005932.0,CC des Portes de Sologne,53,147.0,69,269.0,31,150.0,76,257.0,80,76,127.0,182.0,s.s,37,s.s,526.0
200005957.0,CC de la Région de Rambervillers,62,182.0,128,372.0,61,135.0,119,315.0,35,60,182.0,273.0,s.s,75,s.s,687.0
200006682.0,"CA Beaune, Côte et Sud - Communauté Beaune-Chagny-Nolay",136,542.0,247,925.0,118,527.0,284,929.0,252,253,381.0,710.0,s.s,180,s.s,1854.0
200006716.0,CC du Nogentais,66,231.0,110,407.0,52,263.0,114,429.0,76,83,144.0,350.0,s.s,110,s.s,836.0
200006930.0,CC du Haut-Allier,16,50.0,16,82.0,8,44.0,27,79.0,25,16,38.0,59.0,14,9,",",161.0
200006971.0,CC du Perche,79,245.0,153,477.0,57,241.0,128,426.0,69,86,163.0,409.0,s.s,98,s.s,903.0
200007052.0,CC de la Marche Berrichonne,18,47.0,33,98.0,12,42.0,21,75.0,22,21,34.0,75.0,10,11,",",173.0
200007177.0,CC Pays de Nérondes,16,62.0,36,114.0,17,72.0,36,125.0,19,26,40.0,109.0,19,26,",",239.0
200010650.0,CA du Grand Dole,174,677.0,306,1157.0,153,600.0,300,1053.0,244,253,546.0,859.0,s.s,204,s.s,2210.0
200010700.0,CA Caux Seine Agglo,398,1023.0,437,1858.0,336,1137.0,539,2012.0,238,371,888.0,1795.0,s.s,343,s.s,3870.0
200011773.0,CA Annemasse-les Voirons-Agglomération,275,2147.0,774,3196.0,278,2062.0,618,2958.0,1034,821,1411.0,1937.0,326,619,6,6154.0
200011781.0,CC Portes du Berry entre Loire et Val d'Aubois,29,122.0,69,220.0,23,119.0,73,215.0,20,40,106.0,193.0,30,46,",",435.0
200012060.0,CC Petite Montagne,14,61.0,34,109.0,18,65.0,34,117.0,19,17,60.0,89.0,22,19,",",226.0
200013050.0,CC Sauer-Pechelbronn,37,146.0,95,278.0,46,152.0,105,303.0,37,52,118.0,285.0,s.s,63,s.s,581.0
200015162.0,CC de l'Oriente,16,98.0,47,161.0,23,104.0,46,173.0,35,29,85.0,103.0,26,56,",",334.0
200016905.0,CC du Pays de Lamastre,22,77.0,64,163.0,20,95.0,50,165.0,52,29,81.0,123.0,15,28,",",328.0
200017341.0,CC Lodévois et Larzac,77,304.0,203,584.0,70,336.0,174,580.0,147,161,298.0,409.0,63,86,",",1164.0
200017846.0,CA Étampois Sud-Essonne (CCESE),195,769.0,338,1302.0,178,719.0,295,1192.0,328,345,570.0,790.0,159,294,8,2494.0
200018083.0,CC de Desvres-Samer,68,233.0,112,413.0,79,278.0,127,484.0,64,121,216.0,370.0,55,71,",",897.0
200018166.0,CC Le Grésivaudan,228,935.0,488,1651.0,180,919.0,480,1579.0,927,524,626.0,886.0,s.s,142,s.s,3230.0
200018406.0,CC du Romorantinais et du Monestois,112,430.0,259,801.0,113,360.0,210,683.0,81,161,250.0,660.0,s.s,224,s.s,1484.0
200018521.0,CC du Val de Bouzanne,18,60.0,40,118.0,17,53.0,36,106.0,18,32,44.0,103.0,s.s,19,s.s,224.0
200018653.0,CA Cap Excellence,634,3005.0,1789,5428.0,780,4553.0,2467,7800.0,1101,1523,2854.0,4537.0,1163,2043,7,13228.0
200022986.0,CC du Grand Pic Saint-Loup,133,606.0,289,1028.0,101,590.0,290,981.0,625,369,428.0,442.0,73,s.s,s.s,2009.0
200023075.0,CC du Pays de Maîche,52,209.0,123,384.0,56,255.0,110,421.0,57,90,195.0,333.0,66,64,",",805.0
200023125.0,CC Les Portes Briardes entre Villes et Forêts,137,477.0,252,866.0,101,503.0,221,825.0,328,229,403.0,441.0,s.s,214,s.s,1691.0
200023240.0,CC Pays de Nemours,122,427.0,232,781.0,107,464.0,219,790.0,186,197,355.0,537.0,s.s,212,s.s,1571.0
200023299.0,CC Coeur de Tarentaise,28,154.0,65,247.0,32,89.0,44,165.0,55,42,84.0,134.0,16,81,",",412.0
200023307.0,CA du Grand Villeneuvois,208,815.0,403,1426.0,212,768.0,428,1408.0,219,277,606.0,1135.0,s.s,418,s.s,2834.0
200023372.0,CC de la Vallée de Chamonix-Mont-Blanc,23,170.0,48,241.0,23,150.0,54,227.0,126,51,130.0,110.0,21,30,",",468.0
200023414.0,Métropole Rouen Normandie,2591,9716.0,3876,16183.0,2319,8620.0,3275,14214.0,4249,3421,7104.0,10481.0,1758,3356,28,30397.0
200023620.0,CC de la Gascogne Toulousaine,47,136.0,83,266.0,43,182.0,94,319.0,116,96,165.0,158.0,21,29,",",585.0
200023737.0,CA du Grand Cahors,170,779.0,389,1338.0,135,677.0,374,1186.0,304,310,577.0,931.0,145,251,6,2524.0
200023778.0,CC du Pays de Saint-Gilles-Croix-de-Vie,202,561.0,402,1165.0,145,674.0,515,1334.0,279,342,607.0,1014.0,s.s,146,s.s,2499.0
200023794.0,CC de Blaye,101,355.0,167,623.0,94,364.0,206,664.0,s.s,96,313.0,573.0,95,124,s.s,1287.0
200023919.0,CC Gâtinais Val de Loing,78,257.0,142,477.0,55,302.0,119,476.0,84,109,231.0,375.0,s.s,85,s.s,953.0
200026573.0,CC Haut-Jura Saint-Claude,79,212.0,134,425.0,51,203.0,132,386.0,78,91,174.0,330.0,s.s,98,s.s,811.0
200027027.0,CC Arc Sud Bretagne,80,245.0,183,508.0,70,318.0,196,584.0,154,173,257.0,407.0,s.s,51,s.s,1092.0
200027076.0,CC Arnon Boischaut Cher,22,89.0,62,173.0,27,87.0,65,179.0,18,42,70.0,168.0,22,32,",",352.0
200027100.0,CC Méditerranée Porte des Maures,248,790.0,417,1455.0,183,810.0,482,1475.0,339,430,733.0,1061.0,192,175,",",2930.0
200027183.0,CU Perpignan Méditerranée Métropole,1581,6548.0,3258,11387.0,1421,5956.0,3044,10421.0,2483,2630,5140.0,8052.0,1321,2165,17,21808.0
200027217.0,CC Sarlat-Périgord Noir,86,284.0,166,536.0,75,297.0,195,567.0,132,137,265.0,414.0,60,95,",",1103.0
200027308.0,CC d'Auberive Vingeanne et Montsaugeonnais,24,69.0,41,134.0,17,69.0,41,127.0,25,31,60.0,106.0,17,22,",",261.0
200027548.0,CC des Savanes,197,651.0,346,1194.0,183,1141.0,429,1753.0,142,145,447.0,844.0,s.s,1122,s.s,2947.0
200029734.0,CC des 4B Sud Charente,51,211.0,125,387.0,65,203.0,138,406.0,73,104,175.0,329.0,s.s,69,s.s,793.0
200029999.0,CC Rives de l'Ain - Pays du Cerdon,41,163.0,75,279.0,42,192.0,92,326.0,55,93,134.0,242.0,s.s,44,s.s,605.0
200030195.0,Métropole Nice Côte d'Azur,2047,10519.0,5342,17908.0,1919,10404.0,4854,17177.0,6949,4845,7962.0,9854.0,2042,3397,36,35085.0
200030385.0,CA de Blois Agglopolys,377,1503.0,725,2605.0,350,1395.0,582,2327.0,597,577,1066.0,1722.0,297,666,7,4932.0
200030435.0,CC d'Aire-sur-l'Adour,38,132.0,65,235.0,37,157.0,91,285.0,56,68,124.0,208.0,s.s,44,s.s,520.0
200030526.0,CC du Ried de Marckolsheim,65,180.0,103,348.0,69,197.0,120,386.0,62,83,138.0,336.0,s.s,65,s.s,734.0
200030633.0,CA du Caudrésis et du Catésis,369,1508.0,687,2564.0,371,1363.0,585,2319.0,s.s,355,1024.0,2320.0,345,641,s.s,4883.0
200030658.0,CC du Trièves,20,117.0,45,182.0,15,121.0,45,181.0,112,57,80.0,99.0,9,s.s,s.s,363.0
200030674.0,CA Val de Garonne Agglomération,233,877.0,416,1526.0,240,865.0,511,1616.0,235,305,675.0,1226.0,s.s,484,s.s,3142.0
200032514.0,CC Berry-Loire-Vauvise,16,67.0,52,135.0,13,56.0,52,121.0,13,21,52.0,131.0,11,28,",",256.0
200033025.0,CA de Bar-le-Duc - Sud Meuse,100,436.0,271,807.0,104,351.0,211,666.0,122,152,307.0,636.0,s.s,172,s.s,1473.0
200033090.0,CC Plaines et Monts de France,72,217.0,107,396.0,69,252.0,110,431.0,96,148,215.0,266.0,s.s,62,s.s,827.0
200033116.0,CC Cluses-Arve et Montagnes,220,776.0,338,1334.0,173,755.0,331,1259.0,217,269,567.0,927.0,s.s,424,s.s,2593.0
200033173.0,CC de la Haute Vallée de Chevreuse,43,168.0,120,331.0,38,198.0,121,357.0,285,104,127.0,125.0,18,29,",",688.0
200033181.0,CA Chartres Métropole,493,2019.0,908,3420.0,455,1943.0,870,3268.0,854,862,1483.0,2391.0,375,716,7,6688.0
200033207.0,CC Vierzon-Sologne-Berry,188,763.0,405,1356.0,180,638.0,299,1117.0,141,197,520.0,1088.0,157,370,",",2473.0
200033298.0,CC des Coëvrons,98,256.0,132,486.0,71,251.0,103,425.0,73,81,187.0,409.0,s.s,96,s.s,911.0
200033579.0,CU d'Arras,442,1803.0,763,3008.0,402,1635.0,617,2654.0,712,718,1299.0,2140.0,s.s,505,s.s,5662.0
200033827.0,CC de Fium'orbu Castellu,51,195.0,123,369.0,60,275.0,149,484.0,96,94,220.0,270.0,61,112,",",853.0
200033868.0,CC des Ballons des Hautes-Vosges,64,195.0,151,410.0,57,160.0,142,359.0,s.s,59,152.0,353.0,71,91,s.s,769.0
200034023.0,CC Tarn-Agout,68,307.0,176,551.0,89,397.0,162,648.0,233,202,255.0,375.0,s.s,83,s.s,1199.0
200034031.0,CC des Monts d'Alban et du Villefranchois,15,54.0,36,105.0,16,64.0,48,128.0,28,36,52.0,97.0,12,8,",",233.0
200034049.0,CC Centre Tarn,32,117.0,60,209.0,27,115.0,76,218.0,34,70,101.0,166.0,27,29,",",427.0
200034056.0,CC du Lautrécois et du Pays d'Agout,34,171.0,81,286.0,55,168.0,71,294.0,96,87,149.0,200.0,22,26,",",580.0
200034064.0,CC du Cordais et du Causse (4 C),11,72.0,58,141.0,9,64.0,42,115.0,51,49,53.0,86.0,9,8,",",256.0
200034098.0,CC des Montagnes du Giffre,19,104.0,41,164.0,16,117.0,66,199.0,69,60,85.0,116.0,13,20,",",363.0
200034130.0,CC Gally Mauldre,39,191.0,141,371.0,25,168.0,112,305.0,300,108,105.0,111.0,s.s,38,s.s,676.0
200034197.0,CC de Montaigne Montravel et Gurson,42,135.0,104,281.0,50,179.0,113,342.0,41,55,143.0,263.0,45,76,",",623.0
200034205.0,CC de la Costa Verde,43,135.0,74,252.0,44,190.0,116,350.0,59,60,144.0,214.0,58,67,",",602.0
200034270.0,CC du Pays de Barr,64,238.0,135,437.0,62,267.0,126,455.0,138,125,170.0,319.0,s.s,91,s.s,892.0
200034379.0,CC Pays d'Uzès,115,444.0,238,797.0,94,402.0,288,784.0,229,245,379.0,541.0,s.s,103,s.s,1581.0
200034411.0,CC du Piémont Cévenol,97,393.0,226,716.0,74,358.0,230,662.0,200,191,340.0,497.0,s.s,82,s.s,1378.0
200034601.0,CC Causses Aigoual Cévennes,15,121.0,74,210.0,14,120.0,59,193.0,85,58,106.0,120.0,16,18,",",403.0
200034635.0,CC du Kochersberg,48,167.0,76,291.0,41,175.0,93,309.0,151,126,118.0,160.0,s.s,26,s.s,600.0
200034692.0,CA du Gard Rhodanien,332,1208.0,651,2191.0,353,1290.0,669,2312.0,465,553,1087.0,1669.0,s.s,496,s.s,4503.0
200034700.0,CA Durance-Lubéron-Verdon Agglomération,316,1087.0,597,2000.0,272,1139.0,629,2040.0,468,530,928.0,1518.0,s.s,365,s.s,4040.0
200034718.0,"CC de Vitry, Champagne et Der",75,375.0,175,625.0,69,277.0,179,525.0,67,89,234.0,539.0,76,145,",",1150.0
200034726.0,CC Bastides de Lomagne,30,99.0,51,180.0,16,87.0,66,169.0,67,52,71.0,114.0,15,30,",",349.0
200034825.0,CA du Grand Guéret,126,424.0,184,734.0,86,300.0,147,533.0,120,135,260.0,563.0,s.s,135,s.s,1267.0
200034833.0,CC des Bastides Dordogne-Périgord,56,201.0,126,383.0,67,225.0,148,440.0,94,108,199.0,316.0,58,48,",",823.0
200034874.0,CC Côtes de Meuse Woëvre,21,59.0,38,118.0,8,62.0,49,119.0,23,34,57.0,97.0,13,13,",",237.0
200034882.0,CC Pays du Mont-Blanc,91,381.0,170,642.0,70,391.0,158,619.0,214,183,290.0,403.0,s.s,96,s.s,1261.0
200034957.0,CC du Frontonnais,87,236.0,131,454.0,79,346.0,139,564.0,164,175,259.0,305.0,s.s,67,s.s,1018.0
200035087.0,CA Terre de Provence,253,936.0,561,1750.0,227,1033.0,512,1772.0,406,431,765.0,1112.0,s.s,568,s.s,3522.0
200035103.0,CC de la Vallée de la Haute-Sarthe,21,73.0,42,136.0,19,61.0,42,122.0,20,30,59.0,111.0,17,21,",",258.0
200035111.0,CC des Sources de l'Orne,48,127.0,77,252.0,41,108.0,41,190.0,39,37,89.0,204.0,s.s,41,s.s,442.0
200035129.0,CC de Cèze Cévennes,116,441.0,286,843.0,94,381.0,292,767.0,136,171,358.0,686.0,s.s,131,s.s,1610.0
200035137.0,CC Marche Occitane - Val d'Anglin,19,78.0,45,142.0,10,57.0,41,108.0,15,30,51.0,120.0,17,17,",",250.0
200035202.0,CC Charlieu-Belmont,71,196.0,134,401.0,60,203.0,153,416.0,65,86,170.0,377.0,s.s,70,s.s,817.0
200035319.0,CA Var Estérel Méditerranée (Cavem),523,2171.0,1153,3847.0,520,2183.0,1200,3903.0,994,1145,1860.0,2705.0,s.s,628,s.s,7750.0
200035327.0,CC Cazals-Salviac,11,71.0,27,109.0,8,66.0,47,121.0,27,33,52.0,102.0,9,7,",",230.0
200035442.0,CC du Sud-Artois,109,275.0,154,538.0,94,338.0,131,563.0,s.s,113,277.0,484.0,69,92,s.s,1101.0
200035459.0,CA d'Agen,343,1397.0,607,2347.0,364,1419.0,662,2445.0,561,640,1144.0,1690.0,248,503,6,4792.0
200035533.0,CC du Grand Saint-Émilionnais,44,208.0,94,346.0,41,254.0,135,430.0,92,85,164.0,293.0,s.s,97,s.s,776.0
200035541.0,CC des Landes d'Armagnac,28,131.0,81,240.0,35,124.0,92,251.0,54,70,100.0,205.0,s.s,41,s.s,491.0
200035632.0,CC Armagnac Adour,21,71.0,39,131.0,10,55.0,42,107.0,28,31,46.0,93.0,20,20,",",238.0
200035665.0,CA Seine Eure,360,1138.0,520,2018.0,316,1103.0,459,1878.0,371,449,881.0,1484.0,s.s,447,s.s,3896.0
200035707.0,CC Piège Lauragais Malepère,71,209.0,98,378.0,43,224.0,128,395.0,91,91,207.0,304.0,s.s,46,s.s,773.0
200035715.0,CA Carcassonne Agglo,472,1861.0,1059,3392.0,492,2002.0,1090,3584.0,683,865,1624.0,2653.0,s.s,746,s.s,6976.0
200035723.0,CC Ventoux Sud,58,159.0,75,292.0,51,175.0,92,318.0,57,73,152.0,231.0,s.s,60,s.s,610.0
200035731.0,CA Roannais Agglomération,406,1350.0,688,2444.0,453,1341.0,745,2539.0,498,518,1180.0,2003.0,s.s,547,s.s,4983.0
200035756.0,CC Astarac Arros en Gascogne,23,55.0,44,122.0,s.s,51.0,s.s,101.0,31,35,52.0,84.0,11,10,",",223.0
200035764.0,CC de la Beauce Loirétaine,34,142.0,48,224.0,32,140.0,60,232.0,43,60,100.0,180.0,s.s,44,s.s,456.0
200035772.0,CC du Pays du Saintois,29,104.0,72,205.0,32,107.0,61,200.0,43,58,108.0,155.0,19,22,",",405.0
200035814.0,CA Flers Agglo,246,748.0,351,1345.0,187,656.0,329,1172.0,185,211,547.0,1124.0,s.s,301,s.s,2517.0
200035848.0,CC du Châtillonnais en Berry,19,61.0,41,121.0,17,46.0,38,101.0,12,20,42.0,112.0,18,18,",",222.0
200035855.0,CC Castelnaudary Lauragais Audois,94,393.0,197,684.0,73,445.0,199,717.0,166,181,352.0,535.0,74,93,",",1401.0
200035863.0,"CC Région Lézignanaise, Corbières et Minervois",146,547.0,304,997.0,116,493.0,308,917.0,204,219,456.0,750.0,s.s,159,s.s,1914.0
200035970.0,CC Vexin Centre,69,233.0,146,448.0,42,230.0,142,414.0,171,153,207.0,235.0,s.s,57,s.s,862.0
200036069.0,CC du Pays de Mortagne-au-Perche,41,136.0,62,239.0,49,118.0,65,232.0,46,35,90.0,227.0,29,44,",",471.0
200036077.0,CC du Golfe de Saint-Tropez,409,1738.0,855,3002.0,385,1857.0,956,3198.0,706,824,1758.0,1981.0,s.s,495,s.s,6200.0
200036135.0,CC Coeur de France,81,242.0,196,519.0,64,242.0,135,441.0,59,80,186.0,440.0,62,133,",",960.0
200036150.0,CC des Hauts du Val de Saône,27,100.0,63,190.0,24,76.0,63,163.0,27,s.s,53.0,172.0,38,38,s.s,353.0
200036465.0,CC de Thann-Cernay,152,524.0,281,957.0,119,446.0,236,801.0,182,189,382.0,752.0,s.s,154,s.s,1758.0
200036473.0,CA de Saintes,224,810.0,391,1425.0,186,780.0,475,1441.0,352,376,627.0,1174.0,s.s,179,s.s,2866.0
200036499.0,CC de Marana-Golo,102,313.0,143,558.0,99,407.0,189,695.0,164,134,361.0,381.0,s.s,129,s.s,1253.0
200036523.0,CC des Bastides en Haut-Agenais Périgord,54,157.0,98,309.0,46,196.0,119,361.0,52,89,158.0,259.0,48,64,",",670.0
200036549.0,CC Val de Gray,83,222.0,125,430.0,79,221.0,124,424.0,45,69,171.0,406.0,s.s,92,s.s,854.0
200036572.0,CC Porte d'Aquitaine en Pays de Serres,19,65.0,26,110.0,11,55.0,33,99.0,25,27,54.0,75.0,14,14,",",209.0
200037059.0,CC de la Haute-Somme,179,440.0,264,883.0,138,456.0,233,827.0,88,137,349.0,752.0,s.s,225,s.s,1710.0
200037133.0,CC du Provinois,158,468.0,256,882.0,138,494.0,231,863.0,151,180,419.0,702.0,s.s,182,s.s,1745.0
200038958.0,CC de la Pieve de l'Ornano,38,177.0,87,302.0,51,210.0,130,391.0,101,102,184.0,197.0,s.s,67,s.s,693.0
200038990.0,CC de Saint-Méen Montauban,67,229.0,109,405.0,63,288.0,83,434.0,99,111,209.0,313.0,45,62,",",839.0
200039022.0,CA Vitré Communauté,264,759.0,317,1340.0,208,810.0,349,1367.0,377,348,662.0,971.0,154,186,9,2707.0
200039055.0,CC Ouche et Montagne,26,91.0,56,173.0,9,99.0,53,161.0,73,60,72.0,102.0,s.s,15,s.s,334.0
200039063.0,"CC Forêts, Seine et Suzon",18,60.0,15,93.0,11,46.0,23,80.0,41,28,42.0,49.0,s.s,8,s.s,173.0
200039204.0,CC de Lacq-Orthez,158,490.0,330,978.0,145,586.0,311,1042.0,247,276,473.0,841.0,s.s,112,s.s,2020.0
200039519.0,CC du Quercy Blanc,23,107.0,74,204.0,15,77.0,66,158.0,35,50,83.0,140.0,23,31,",",362.0
200039642.0,CC Le Tonnerrois en Bourgogne,56,212.0,128,396.0,42,176.0,118,336.0,35,67,117.0,360.0,59,94,",",732.0
200039709.0,CC du Serein,19,47.0,53,119.0,9,59.0,30,98.0,26,21,59.0,85.0,10,16,",",217.0
200039758.0,"CC Avallon, Vézelay, Morvan",57,247.0,117,421.0,55,224.0,104,383.0,88,71,170.0,341.0,s.s,75,s.s,804.0
200039808.0,CC des Gorges de l'Ardèche,113,421.0,209,743.0,86,439.0,281,806.0,144,234,380.0,616.0,88,s.s,s.s,1549.0
200039824.0,CC Ardèche des Sources et Volcans,42,173.0,102,317.0,33,172.0,112,317.0,84,89,159.0,245.0,s.s,22,s.s,634.0
200039832.0,CC Pays des Vans en Cévennes,32,197.0,135,364.0,31,233.0,114,378.0,112,94,187.0,278.0,30,41,",",742.0
200039857.0,CA du Pays de Grasse,424,1534.0,820,2778.0,399,1638.0,904,2941.0,890,787,1328.0,1841.0,332,528,13,5719.0
200039865.0,Metz Métropole,799,4330.0,1754,6883.0,713,3599.0,1578,5890.0,2276,1529,2555.0,4157.0,732,1511,13,12773.0
200039907.0,CC du Sud Messin,43,113.0,77,233.0,29,120.0,80,229.0,61,81,122.0,163.0,s.s,18,s.s,462.0
200039915.0,CA Cannes Pays de Lérins,744,3510.0,1924,6178.0,646,3526.0,1925,6097.0,1974,1836,2877.0,3568.0,694,1315,11,12275.0
200039931.0,CC Alpes d'Azur,21,110.0,71,202.0,18,120.0,67,205.0,52,46,91.0,154.0,25,39,",",407.0
200039949.0,CC Rives de Moselle,177,655.0,364,1196.0,140,669.0,390,1199.0,292,304,570.0,910.0,s.s,209,s.s,2395.0
200040038.0,CC Saône Doubs Bresse,29,89.0,59,177.0,25,109.0,71,205.0,29,50,81.0,165.0,29,28,",",382.0
200040095.0,CC Isle Vern Salembre en Périgord,62,219.0,107,388.0,47,242.0,119,408.0,61,85,188.0,350.0,51,61,",",796.0
200040111.0,CC Coeur de Chartreuse,36,176.0,79,291.0,50,158.0,65,273.0,91,82,139.0,208.0,19,25,",",564.0
200040137.0,CC des Lacs de Champagne,17,115.0,68,200.0,35,118.0,56,209.0,15,22,72.0,202.0,40,58,",",409.0
200040178.0,CC de l'Outre-Forêt,35,135.0,98,268.0,31,160.0,92,283.0,53,61,99.0,244.0,s.s,55,s.s,551.0
200040202.0,CC Provence Verdon,94,281.0,183,558.0,80,367.0,186,633.0,139,176,271.0,476.0,66,s.s,s.s,1191.0
200040210.0,CC Lacs et Gorges du Verdon,25,150.0,95,270.0,27,142.0,135,304.0,59,76,133.0,226.0,34,46,",",574.0
200040244.0,CA du Bocage Bressuirais,250,717.0,364,1331.0,205,664.0,348,1217.0,230,280,553.0,1011.0,s.s,330,s.s,2548.0
200040251.0,CC Bassée-Montois,84,250.0,141,475.0,82,318.0,164,564.0,96,121,254.0,399.0,58,111,",",1039.0
200040277.0,CA du Pays de Dreux,560,2142.0,903,3605.0,411,2117.0,957,3485.0,586,824,1624.0,2650.0,s.s,939,s.s,7090.0
200040293.0,CC du Clunisois,22,134.0,64,220.0,34,109.0,64,207.0,81,66,85.0,156.0,15,24,",",427.0
200040350.0,CC Bugey Sud,93,399.0,201,693.0,93,362.0,186,641.0,175,145,304.0,541.0,s.s,104,s.s,1334.0
200040384.0,CC Isle Double Landais,62,181.0,99,342.0,43,186.0,122,351.0,44,48,140.0,336.0,47,78,",",693.0
200040392.0,CA Le Grand Périgueux,418,1677.0,782,2877.0,358,1451.0,735,2544.0,580,631,1284.0,2131.0,s.s,533,s.s,5421.0
200040400.0,CC du Pays Ribéracois,53,222.0,133,408.0,58,205.0,149,412.0,87,97,186.0,322.0,s.s,78,s.s,820.0
200040418.0,CC du Pays de Serres en Quercy,31,124.0,77,232.0,32,137.0,73,242.0,36,46,106.0,173.0,s.s,77,s.s,474.0
200040426.0,CC du Val de l'Oise,80,234.0,127,441.0,73,207.0,124,404.0,48,80,169.0,382.0,s.s,109,s.s,845.0
200040442.0,CA Luberon Monts de Vaucluse,278,1184.0,612,2074.0,245,1207.0,616,2068.0,456,460,865.0,1245.0,266,848,s.s,4142.0
200040459.0,CA Montélimar Agglomération,317,1166.0,545,2028.0,270,1178.0,568,2016.0,443,489,865.0,1450.0,266,524,s.s,4044.0
200040475.0,CC Loué - Brûlon - Noyen,47,175.0,80,302.0,49,167.0,68,284.0,52,52,135.0,264.0,36,47,",",586.0
200040491.0,CC Porte de Drômardèche,228,661.0,365,1254.0,172,753.0,378,1303.0,215,267,510.0,1033.0,s.s,346,s.s,2557.0
200040509.0,CC du Crestois et de Pays de Saillans Coeur de Drôme,63,368.0,162,593.0,63,354.0,168,585.0,243,152,245.0,370.0,s.s,109,s.s,1178.0
200040558.0,CC Écueillé-Valençay,26,107.0,73,206.0,16,90.0,71,177.0,37,29,75.0,178.0,22,42,",",383.0
200040566.0,CA de l'Ouest Rhodanien,148,564.0,341,1053.0,148,534.0,300,982.0,226,227,478.0,796.0,s.s,169,s.s,2035.0
200040574.0,CC Beaujolais Pierres Dorées,131,384.0,219,734.0,87,471.0,228,786.0,370,291,338.0,376.0,266,89,s.s,1520.0
200040590.0,CA Villefranche Beaujolais Saône,293,1103.0,518,1914.0,269,1106.0,440,1815.0,452,422,840.0,1287.0,s.s,494,s.s,3729.0
200040624.0,CC Pays d'Apt-Luberon,144,542.0,301,987.0,115,588.0,297,1000.0,271,253,462.0,727.0,s.s,183,s.s,1987.0
200040657.0,CC de la Matheysine,63,227.0,116,406.0,45,193.0,109,347.0,91,77,185.0,302.0,266,54,s.s,753.0
200040681.0,CC Enclave des Papes-Pays de Grignan,91,347.0,210,648.0,79,338.0,216,633.0,113,161,281.0,549.0,266,107,s.s,1281.0
200040715.0,Métropole Grenoble-Alpes-Métropole,1557,7040.0,2832,11429.0,1415,6615.0,2386,10416.0,5315,2680,4457.0,6077.0,1101,2188,27,21845.0
200040764.0,CC du Sud Corse,204,694.0,262,1160.0,178,877.0,375,1430.0,247,303,693.0,763.0,266,358,s.s,2590.0
200040772.0,CC du Perche et Haut Vendômois,27,71.0,69,167.0,13,81.0,56,150.0,27,38,58.0,143.0,s.s,27,s.s,317.0
200040798.0,CC Val Vanoise,13,64.0,24,101.0,11,54.0,45,110.0,38,34,63.0,58.0,9,9,",",211.0
200040814.0,CC Briance Sud Haute Vienne,16,67.0,50,133.0,22,79.0,38,139.0,38,39,75.0,88.0,13,19,",",272.0
200040830.0,CC du Pays de Fénelon,26,136.0,83,245.0,37,164.0,88,289.0,55,83,136.0,202.0,28,30,",",534.0
200040889.0,CC de Portes Sud Périgord,29,93.0,65,187.0,25,114.0,63,202.0,44,56,111.0,142.0,18,18,",",389.0
200040905.0,CC Carmausin-Ségala,129,494.0,240,863.0,107,417.0,240,764.0,138,194,381.0,692.0,91,131,",",1627.0
200040947.0,CC de Flandre Intérieure,324,1060.0,449,1833.0,292,1042.0,486,1820.0,400,430,873.0,1388.0,216,340,6,3653.0
200040954.0,CC des Hauts de Flandre,178,505.0,252,935.0,174,593.0,291,1058.0,191,253,514.0,759.0,s.s,173,s.s,1993.0
200041010.0,CC Coeur de Savoie,105,352.0,189,646.0,88,322.0,177,587.0,200,166,286.0,425.0,52,104,",",1233.0
200041051.0,CC Vallée de la Dordogne et Forêt Bessède,30,130.0,79,239.0,28,141.0,69,238.0,58,57,129.0,166.0,21,46,",",477.0
200041150.0,CC du Terrassonnais en Périgord Noir Thenon Hautefort,83,235.0,165,483.0,56,272.0,164,492.0,85,118,211.0,430.0,58,73,",",975.0
200041168.0,CC de la Vallée de l'Homme,56,230.0,133,419.0,55,279.0,145,479.0,125,122,226.0,319.0,44,62,",",898.0
200041283.0,CC de la Plaine du Rhin,50,117.0,125,292.0,23,127.0,116,266.0,63,54,117.0,240.0,s.s,61,s.s,558.0
