code_epci,lib_epci,hommes_moins_de_25_ans,hommes_25_a_49_ans,hommes_plus_de_50_ans,total_hommes,femmes_moins_de_25_ans,femmes_25_a_49_ans,femmes_plus_de_50_ans,total_femmes,diplome_niv_1_2,diplome_niv_3,diplome_niv_4,diplome_niv_5,diplome_niv_5_bis,diplome_niv_6,diplome_indetermine,total_categorie_a
200040566.0,CA de l'Ouest Rhodanien,267,966.0,505,1738.0,265.0,1090.0,558.0,1913.0,387,447.0,917.0,1431.0,s.s,267,s.s,3651.0
200040574.0,CC Beaujolais Pierres Dorées,187,673.0,337,1197.0,153.0,960.0,428.0,1541.0,678,524.0,633.0,680.0,92,125,6,2738.0
200040590.0,CA Villefranche Beaujolais Saône,456,1912.0,778,3146.0,418.0,1951.0,750.0,3119.0,839,777.0,1466.0,2124.0,s.s,702,s.s,6265.0
200040624.0,CC Pays d'Apt-Luberon,206,799.0,403,1408.0,168.0,924.0,493.0,1585.0,424,409.0,707.0,1060.0,s.s,253,s.s,2993.0
200040657.0,CC de la Matheysine,92,362.0,160,614.0,70.0,364.0,193.0,627.0,166,150.0,308.0,480.0,s.s,74,s.s,1241.0
200040681.0,CC Enclave des Papes-Pays de Grignan,140,594.0,328,1062.0,146.0,641.0,360.0,1147.0,200,296.0,501.0,898.0,s.s,207,s.s,2209.0
200040715.0,Métropole Grenoble-Alpes-Métropole,2273,11134.0,4130,17537.0,2252.0,11393.0,4183.0,17828.0,8674,4724.0,7578.0,9614.0,1609,3130,36,35365.0
200040764.0,CC du Sud Corse,218,756.0,288,1262.0,191.0,976.0,421.0,1588.0,289,347.0,766.0,826.0,s.s,378,s.s,2850.0
200040772.0,CC du Perche et Haut Vendômois,48,119.0,93,260.0,32.0,167.0,102.0,301.0,53,67.0,114.0,257.0,s.s,39,s.s,561.0
200040798.0,CC Val Vanoise,23,152.0,36,211.0,24.0,149.0,80.0,253.0,87,87.0,136.0,126.0,12,16,",",464.0
200040814.0,CC Briance Sud Haute Vienne,26,140.0,79,245.0,42.0,180.0,87.0,309.0,75,81.0,150.0,201.0,22,25,",",554.0
200040830.0,CC du Pays de Fénelon,43,204.0,106,353.0,51.0,287.0,154.0,492.0,87,123.0,233.0,317.0,43,42,",",845.0
200040889.0,CC de Portes Sud Périgord,38,140.0,88,266.0,36.0,203.0,106.0,345.0,68,91.0,177.0,221.0,s.s,27,s.s,611.0
200040905.0,CC Carmausin-Ségala,188,711.0,339,1238.0,173.0,786.0,415.0,1374.0,249,311.0,667.0,1084.0,117,184,",",2612.0
200040947.0,CC de Flandre Intérieure,539,1797.0,674,3010.0,513.0,2144.0,980.0,3637.0,767,863.0,1703.0,2451.0,330,526,7,6647.0
200040954.0,CC des Hauts de Flandre,291,868.0,355,1514.0,298.0,1197.0,535.0,2030.0,360,502.0,939.0,1338.0,s.s,256,s.s,3544.0
200041010.0,CC Coeur de Savoie,174,637.0,292,1103.0,163.0,768.0,394.0,1325.0,391,330.0,588.0,827.0,s.s,192,s.s,2428.0
200041051.0,CC Vallée de la Dordogne et Forêt Bessède,40,180.0,111,331.0,45.0,225.0,132.0,402.0,87,99.0,189.0,260.0,29,69,",",733.0
200041150.0,CC du Terrassonnais en Périgord Noir Thenon Hautefort,122,409.0,245,776.0,88.0,530.0,301.0,919.0,149,204.0,409.0,729.0,s.s,115,s.s,1695.0
200041168.0,CC de la Vallée de l'Homme,71,345.0,186,602.0,76.0,460.0,250.0,786.0,199,197.0,344.0,499.0,62,87,",",1388.0
200041283.0,CC de la Plaine du Rhin,63,174.0,150,387.0,43.0,241.0,168.0,452.0,90,92.0,196.0,342.0,s.s,80,s.s,839.0
200041317.0,CA du Niortais,666,2589.0,995,4250.0,629.0,2716.0,1171.0,4516.0,1285,1329.0,2083.0,3260.0,332,471,6,8766.0
200041325.0,CC du Pays Rhénan,141,454.0,302,897.0,122.0,631.0,408.0,1161.0,237,232.0,439.0,893.0,s.s,155,s.s,2058.0
200041333.0,CC de Parthenay-Gâtine,214,660.0,324,1198.0,212.0,811.0,469.0,1492.0,251,328.0,645.0,1196.0,98,172,",",2690.0
200041366.0,CC Rhône Crussol,165,593.0,250,1008.0,173.0,815.0,400.0,1388.0,423,408.0,594.0,760.0,s.s,113,s.s,2396.0
200041416.0,CC Airvaudais-Val du Thouet,23,111.0,50,184.0,35.0,142.0,71.0,248.0,39,52.0,97.0,185.0,14,45,",",432.0
200041440.0,CC de Domme - Villefranche du Périgord,60,179.0,101,340.0,40.0,230.0,145.0,415.0,78,111.0,200.0,286.0,30,50,",",755.0
200041465.0,CC Val Eyrieux,53,204.0,144,401.0,56.0,220.0,172.0,448.0,104,115.0,215.0,304.0,57,s.s,s.s,849.0
200041499.0,CC Aunis Atlantique,171,659.0,236,1066.0,170.0,905.0,338.0,1413.0,265,383.0,698.0,955.0,69,109,",",2479.0
200041507.0,CA La Riviera du Levant,414,2390.0,1493,4297.0,465.0,3395.0,1923.0,5783.0,1134,1356.0,2250.0,3333.0,797,1200,10,10080.0
200041515.0,CC du Bassin de Pont-à-Mousson,282,998.0,341,1621.0,182.0,892.0,415.0,1489.0,317,407.0,817.0,1173.0,s.s,243,s.s,3110.0
200041523.0,CC de la Haute-Saintonge,403,1401.0,678,2482.0,376.0,1994.0,1034.0,3404.0,402,605.0,1385.0,2703.0,s.s,437,s.s,5886.0
200041556.0,CC Portes de la Creuse en Marche,26,118.0,80,224.0,26.0,118.0,91.0,235.0,29,46.0,120.0,196.0,24,44,",",459.0
200041572.0,CC Dronne et Belle,41,212.0,110,363.0,51.0,219.0,145.0,415.0,89,107.0,208.0,281.0,s.s,52,s.s,778.0
200041614.0,CC Aunis Sud,184,696.0,284,1164.0,180.0,920.0,418.0,1518.0,270,359.0,666.0,1119.0,s.s,172,s.s,2682.0
200041622.0,CC Ardennes Thiérache,63,198.0,114,375.0,52.0,247.0,103.0,402.0,41,61.0,174.0,362.0,60,79,",",777.0
200041630.0,CA Ardenne Métropole,962,3898.0,1657,6517.0,764.0,3512.0,1635.0,5911.0,938,1394.0,2740.0,5464.0,732,1151,9,12428.0
200041689.0,CC des Vals de Saintonge,310,1184.0,606,2100.0,323.0,1510.0,924.0,2757.0,363,519.0,1105.0,2246.0,s.s,338,s.s,4857.0
200041721.0,CC de la Haute Comté,89,336.0,196,621.0,100.0,395.0,245.0,740.0,82,126.0,285.0,624.0,96,148,",",1361.0
200041762.0,CA Rochefort Océan,431,1580.0,729,2740.0,400.0,1795.0,1050.0,3245.0,653,798.0,1403.0,2550.0,s.s,330,s.s,5985.0
200041788.0,CA du Pays Nord Martinique,659,2786.0,2196,5641.0,671.0,4094.0,3052.0,7817.0,987,1369.0,2893.0,5182.0,s.s,2100,s.s,13458.0
200041853.0,CC du Pays de Montbozon et du Chanois,22,85.0,36,143.0,21.0,126.0,59.0,206.0,46,48.0,75.0,139.0,13,28,",",349.0
200041861.0,CC du Triangle Vert,55,173.0,84,312.0,48.0,208.0,130.0,386.0,57,94.0,156.0,323.0,s.s,46,s.s,698.0
200041879.0,CC Terres de Saône,67,253.0,96,416.0,56.0,230.0,132.0,418.0,56,83.0,190.0,384.0,s.s,76,s.s,834.0
200041887.0,CC du Val Marnaysien,61,178.0,87,326.0,41.0,292.0,144.0,477.0,90,121.0,204.0,267.0,s.s,77,s.s,803.0
200041960.0,CC Pévèle-Carembault,476,1505.0,653,2634.0,378.0,1750.0,873.0,3001.0,1118,896.0,1369.0,1669.0,226,346,11,5635.0
200041994.0,CC Haut Val de Sèvre,128,499.0,208,835.0,121.0,641.0,293.0,1055.0,195,253.0,472.0,782.0,67,121,",",1890.0
200042000.0,CC Bruyères-Vallons des Vosges,88,308.0,157,553.0,91.0,343.0,194.0,628.0,84,123.0,273.0,542.0,77,82,",",1181.0
200042174.0,CA Lorient Agglomération,1120,4744.0,2028,7892.0,1202.0,5231.0,2529.0,8962.0,2661,2550.0,4197.0,5918.0,625,887,16,16854.0
200042182.0,CC du Mont des Avaloirs,75,248.0,134,457.0,78.0,289.0,158.0,525.0,72,86.0,225.0,439.0,67,93,",",982.0
200042190.0,CA de la Porte du Hainaut,1525,5465.0,1999,8989.0,1391.0,5283.0,2065.0,8739.0,1221,1792.0,4551.0,7685.0,875,1593,11,17728.0
200042372.0,CC des Coteaux Arrats Gimone,29,142.0,82,253.0,32.0,212.0,130.0,374.0,95,109.0,159.0,208.0,32,s.s,s.s,627.0
200042414.0,CC Bresse Revermont 71,48,163.0,72,283.0,43.0,175.0,100.0,318.0,50,66.0,151.0,259.0,s.s,38,s.s,601.0
200042463.0,CC de la Montagne Noire,22,141.0,90,253.0,22.0,157.0,112.0,291.0,60,71.0,156.0,205.0,s.s,31,s.s,544.0
200042497.0,CC Dombes Saône Vallée,144,548.0,217,909.0,150.0,728.0,321.0,1199.0,389,349.0,498.0,651.0,s.s,129,s.s,2108.0
200042604.0,"CC de Granville, Terre et Mer",275,888.0,436,1599.0,261.0,920.0,565.0,1746.0,418,436.0,871.0,1257.0,s.s,201,s.s,3345.0
200042620.0,CC de la Région de Suippes,30,96.0,35,161.0,34.0,187.0,58.0,279.0,30,50.0,109.0,204.0,s.s,28,s.s,440.0
200042646.0,CC Grand Orb,139,567.0,283,989.0,118.0,552.0,320.0,990.0,197,230.0,512.0,801.0,s.s,120,s.s,1979.0
200042653.0,CC Sud-Hérault,102,481.0,229,812.0,99.0,521.0,319.0,939.0,179,224.0,424.0,721.0,s.s,121,s.s,1751.0
200042703.0,CC de l'Argonne Champenoise,52,207.0,105,364.0,51.0,237.0,119.0,407.0,s.s,73.0,173.0,355.0,51,75,s.s,771.0
200042729.0,CC de la Baie du Cotentin,114,394.0,197,705.0,132.0,473.0,252.0,857.0,104,169.0,320.0,710.0,s.s,161,s.s,1562.0
200042901.0,CC Drôme Sud Provence,309,1044.0,426,1779.0,320.0,1476.0,701.0,2497.0,418,598.0,1074.0,1562.0,s.s,375,s.s,4276.0
200042935.0,CA Haut - Bugey Agglomération,400,1707.0,674,2781.0,344.0,1791.0,678.0,2813.0,427,562.0,1259.0,1937.0,447,955,7,5594.0
200042943.0,CC du Cap Corse,32,114.0,82,228.0,25.0,162.0,90.0,277.0,83,75.0,153.0,135.0,22,37,",",505.0
200042992.0,CC Perthois-Bocage et Der,26,79.0,41,146.0,21.0,106.0,54.0,181.0,14,46.0,89.0,141.0,13,24,",",327.0
200043016.0,CC Val de Charente,96,303.0,173,572.0,105.0,316.0,185.0,606.0,89,106.0,217.0,545.0,s.s,143,s.s,1178.0
200043065.0,CC du Val d'Amboise,210,748.0,322,1280.0,200.0,867.0,404.0,1471.0,363,369.0,646.0,1053.0,s.s,209,s.s,2751.0
200043081.0,"CC Chinon, Vienne et Loire",187,576.0,216,979.0,151.0,623.0,352.0,1126.0,220,260.0,535.0,752.0,s.s,212,s.s,2105.0
200043123.0,CC Auray Quiberon Terre Atlantique,484,2024.0,893,3401.0,485.0,2427.0,1326.0,4238.0,1324,1347.0,2054.0,2435.0,226,245,8,7639.0
200043156.0,CC du Pays Rethélois,172,530.0,270,972.0,146.0,724.0,373.0,1243.0,148,257.0,495.0,1013.0,s.s,188,s.s,2215.0
200043172.0,CA du Bassin de Brive,528,2268.0,942,3738.0,556.0,2885.0,1401.0,4842.0,968,1191.0,2087.0,3203.0,350,770,11,8580.0
200043263.0,CC Coeur de l'Avesnois,266,809.0,395,1470.0,241.0,838.0,365.0,1444.0,s.s,264.0,746.0,1284.0,166,293,s.s,2914.0
200043321.0,CC du Pays de Mormal,276,989.0,444,1709.0,281.0,1006.0,527.0,1814.0,352,409.0,826.0,1443.0,s.s,317,s.s,3523.0
200043354.0,CC de Villedieu Intercom,64,283.0,139,486.0,78.0,319.0,156.0,553.0,71,95.0,236.0,495.0,s.s,95,s.s,1039.0
200043396.0,CA Maubeuge Val de Sambre,1315,4676.0,1703,7694.0,1142.0,4318.0,1657.0,7117.0,824,1521.0,4003.0,6384.0,749,1315,15,14811.0
200043404.0,CC du Sud Avesnois,271,877.0,365,1513.0,246.0,869.0,385.0,1500.0,s.s,243.0,670.0,1461.0,197,333,s.s,3013.0
200043438.0,CC de la Moivre à la Coole,37,104.0,54,195.0,34.0,151.0,80.0,265.0,53,73.0,116.0,176.0,s.s,26,s.s,460.0
200043495.0,CA du Pays de Laon,360,1422.0,562,2344.0,319.0,1381.0,626.0,2326.0,334,468.0,1021.0,1970.0,s.s,554,s.s,4670.0
200043602.0,"CC des Albères, de la Côte Vermeille et de l'Illibéris",472,1964.0,1017,3453.0,412.0,2057.0,1207.0,3676.0,764,902.0,1850.0,2689.0,s.s,522,s.s,7129.0
200043628.0,CC des Vallées du Clain,113,344.0,152,609.0,93.0,464.0,186.0,743.0,205,205.0,372.0,462.0,s.s,53,s.s,1352.0
200043693.0,CC Terre Lorraine du Longuyonnais,76,245.0,135,456.0,65.0,261.0,138.0,464.0,70,94.0,211.0,399.0,51,95,",",920.0
200043776.0,CC Pyrénées Audoises,58,308.0,198,564.0,65.0,316.0,254.0,635.0,158,151.0,340.0,433.0,49,68,",",1199.0
200043974.0,CC du Sud Gironde,229,1126.0,470,1825.0,260.0,1387.0,611.0,2258.0,452,515.0,935.0,1480.0,s.s,479,s.s,4083.0
200043982.0,CC du Bazadais,89,333.0,159,581.0,110.0,428.0,257.0,795.0,141,180.0,366.0,530.0,60,99,",",1376.0
200043990.0,CC Vallons de Haute-Bretagne Communauté,224,871.0,282,1377.0,218.0,1140.0,396.0,1754.0,500,552.0,822.0,1054.0,91,104,8,3131.0
200044014.0,CC Creuse Grand Sud,58,294.0,153,505.0,47.0,292.0,172.0,511.0,146,134.0,240.0,396.0,31,69,",",1016.0
200044030.0,CC des Sept Vallées,188,584.0,251,1023.0,202.0,712.0,298.0,1212.0,142,271.0,598.0,935.0,s.s,152,s.s,2235.0
200044048.0,CC Osartis Marquion,264,747.0,354,1365.0,271.0,1020.0,471.0,1762.0,265,482.0,842.0,1223.0,s.s,179,s.s,3127.0
200044253.0,CC du Bassin de Joinville en Champagne,76,310.0,116,502.0,64.0,275.0,167.0,506.0,s.s,94.0,213.0,461.0,67,113,s.s,1008.0
200044394.0,CC du Réolais en Sud Gironde,168,658.0,287,1113.0,118.0,715.0,367.0,1200.0,229,253.0,515.0,912.0,s.s,265,s.s,2313.0
200044469.0,CC du Pays de Mirepoix,57,226.0,138,421.0,56.0,295.0,183.0,534.0,127,146.0,257.0,321.0,s.s,57,s.s,955.0
200044618.0,CA du Douaisis (C.A.D.),1577,5348.0,1949,8874.0,1449.0,4762.0,1868.0,8079.0,1233,1890.0,4492.0,6966.0,890,1467,15,16953.0
200044691.0,CA du Nord Grande Terre,427,2079.0,1464,3970.0,427.0,2847.0,1830.0,5104.0,610,1027.0,1897.0,3289.0,804,1439,8,9074.0
200046977.0,Métropole de LYON,2502,16699.0,4858,24059.0,2687.0,16518.0,4504.0,23709.0,18590,7085.0,9034.0,8739.0,1429,2815,76,47768.0
200046977.0,Métropole de Lyon,4855,25433.0,9147,39435.0,4834.0,25261.0,8970.0,39065.0,16206,10355.0,17844.0,22911.0,3714,7397,73,78500.0
200048551.0,CC du Pays de Craon,154,400.0,163,717.0,141.0,568.0,225.0,934.0,120,185.0,425.0,712.0,s.s,120,s.s,1651.0
200049187.0,CA du Grand Verdun,187,735.0,263,1185.0,167.0,667.0,330.0,1164.0,171,243.0,541.0,1043.0,134,217,",",2349.0
200049211.0,CC Conflent-Canigó,138,682.0,332,1152.0,129.0,703.0,353.0,1185.0,305,295.0,596.0,868.0,s.s,150,s.s,2337.0
200049484.0,CC Berry Grand Sud,51,239.0,137,427.0,60.0,203.0,173.0,436.0,71,83.0,215.0,363.0,s.s,81,s.s,863.0
200054781.0,Métropole du Grand Paris,24473,194027.0,89575,308075.0,24759.0,196575.0,81568.0,302902.0,197267,82824.0,120301.0,115174.0,24962,69521,928,610977.0
200054807.0,Métropole d'Aix-Marseille-Provence,11362,56180.0,23919,91461.0,11283.0,57891.0,24071.0,93245.0,34081,25355.0,42564.0,56632.0,8744,17172,158,184706.0
200055481.0,CC Beauce Val de Loire,120,370.0,150,640.0,120.0,445.0,193.0,758.0,128,188.0,319.0,580.0,s.s,100,s.s,1398.0
200055655.0,CA Roissy Pays de France,2085,9826.0,4484,16395.0,2084.0,10549.0,3981.0,16614.0,3936,4016.0,8322.0,9281.0,2097,5324,33,33009.0
200055887.0,CC Mayenne Communauté,211,606.0,187,1004.0,252.0,720.0,273.0,1245.0,211,270.0,622.0,871.0,s.s,160,s.s,2249.0
200056232.0,CA Communauté Paris-Saclay,1019,5966.0,2401,9386.0,969.0,6289.0,2428.0,9686.0,4994,2908.0,4134.0,4262.0,832,1906,36,19072.0
200056380.0,CA Plaine Vallée,705,3709.0,1687,6101.0,644.0,4152.0,1818.0,6614.0,2907,2075.0,2932.0,3035.0,574,1173,19,12715.0
200057859.0,CA Coeur d'Essonne Agglomération,836,3963.0,1594,6393.0,893.0,4603.0,1639.0,7135.0,2427,1895.0,3321.0,3733.0,687,1453,12,13528.0
200057958.0,CA Paris - Vallée de la Marne,969,5013.0,2082,8064.0,949.0,5499.0,2077.0,8525.0,3076,2559.0,4059.0,4310.0,832,1737,16,16589.0
200058360.0,CC Entre Beauce et Perche,83,317.0,149,549.0,103.0,430.0,214.0,747.0,115,154.0,284.0,553.0,92,98,",",1296.0
200058477.0,CA Val d'Yerres Val de Seine,809,3690.0,1539,6038.0,770.0,4135.0,1538.0,6443.0,2358,1895.0,3112.0,3300.0,610,1182,24,12481.0
200058485.0,CA Val Parisis,1136,5847.0,2443,9426.0,996.0,6270.0,2571.0,9837.0,4025,3086.0,4480.0,4942.0,865,1842,23,19263.0
200058519.0,CA Saint-Germain Boucles de Seine,871,5877.0,3072,9820.0,813.0,6519.0,3231.0,10563.0,6760,2997.0,3887.0,4119.0,795,1796,29,20383.0
200058782.0,CA de Saint-Quentin-en-Yvelines,926,5048.0,2026,8000.0,840.0,5408.0,1975.0,8223.0,3365,2461.0,3599.0,4092.0,750,1931,25,16223.0
200059228.0,CA Grand Paris Sud Seine Essonne Sénart,1763,9032.0,3527,14322.0,1904.0,10057.0,3263.0,15224.0,4635,4089.0,7462.0,7887.0,1601,3835,37,29546.0
200059392.0,CC Bièvre Isère,276,824.0,467,1567.0,290.0,1282.0,591.0,2163.0,382,509.0,957.0,1451.0,s.s,234,s.s,3730.0
200059400.0,CC Porte Océane du Limousin,151,477.0,222,850.0,151.0,554.0,315.0,1020.0,168,201.0,447.0,793.0,s.s,154,s.s,1870.0
200059889.0,CU Grand Paris Seine et Oise,2142,12442.0,4522,19106.0,1978.0,12000.0,4381.0,18359.0,6194,4971.0,8250.0,10539.0,1854,5612,45,37465.0
200060010.0,CA Mauges Communauté,519,1940.0,747,3206.0,682.0,2763.0,1266.0,4711.0,824,1070.0,2158.0,2950.0,376,529,10,7917.0
200065563.0,CC Normandie-Cabourg-Pays d'Auge,200,615.0,332,1147.0,166.0,715.0,405.0,1286.0,268,316.0,527.0,1033.0,s.s,167,s.s,2433.0
200065589.0,CC Val ès Dunes,101,314.0,123,538.0,93.0,472.0,192.0,757.0,102,189.0,319.0,535.0,48,102,",",1295.0
200065597.0,CU Caen la Mer,1947,8335.0,2602,12884.0,1899.0,7859.0,2802.0,12560.0,4597,3373.0,5600.0,8356.0,1142,2353,23,25444.0
200065647.0,CA Pays de Montbéliard Agglomération,1021,4204.0,1559,6784.0,881.0,3826.0,1687.0,6394.0,1103,1517.0,3076.0,5319.0,730,1421,12,13178.0
200065787.0,CC de Pont-Audemer / Val de Risle,224,742.0,325,1291.0,197.0,909.0,468.0,1574.0,173,310.0,645.0,1342.0,s.s,226,s.s,2865.0
200065886.0,CA Loire Forez Agglomération,574,1799.0,850,3223.0,579.0,2366.0,1148.0,4093.0,825,1050.0,1926.0,2784.0,265,460,6,7316.0
200065894.0,CC de Forez-Est,309,881.0,429,1619.0,312.0,1219.0,625.0,2156.0,429,523.0,995.0,1438.0,158,226,6,3775.0
200065928.0,CA Lannion-Trégor Communauté,479,2033.0,998,3510.0,473.0,2286.0,1260.0,4019.0,1178,1083.0,1933.0,2661.0,314,354,6,7529.0
200066009.0,CA Mulhouse Alsace Agglomération,1940,9142.0,3757,14839.0,1583.0,7668.0,3270.0,12521.0,3007,3013.0,6359.0,10367.0,1381,3212,21,27360.0
200066017.0,CC Lieuvin Pays d'Auge,126,346.0,165,637.0,119.0,483.0,239.0,841.0,110,181.0,368.0,607.0,s.s,125,s.s,1478.0
200066025.0,CC Pays Rhin - Brisach,149,471.0,244,864.0,127.0,568.0,305.0,1000.0,158,233.0,447.0,834.0,s.s,114,s.s,1864.0
200066033.0,CC Sud Alsace Largue,105,328.0,245,678.0,91.0,405.0,229.0,725.0,118,171.0,335.0,622.0,s.s,87,s.s,1403.0
200066041.0,CC Sundgau,176,709.0,510,1395.0,182.0,820.0,503.0,1505.0,294,364.0,655.0,1230.0,s.s,231,s.s,2900.0
200066058.0,CA Saint-Louis Agglomération,308,1832.0,992,3132.0,278.0,1630.0,809.0,2717.0,883,711.0,1281.0,2106.0,s.s,587,s.s,5849.0
200066108.0,CC des Portes de Meuse,75,263.0,148,486.0,67.0,340.0,196.0,603.0,83,135.0,267.0,468.0,49,87,",",1089.0
200066116.0,CC Argonne-Meuse,37,110.0,51,198.0,24.0,129.0,55.0,208.0,26,53.0,105.0,171.0,24,27,",",406.0
200066124.0,CA Gaillac-Graulhet,377,1921.0,849,3147.0,384.0,2227.0,1035.0,3646.0,1051,1007.0,1636.0,2256.0,s.s,523,s.s,6793.0
200066132.0,CC du Pays de Stenay et du Val Dunois,57,186.0,85,328.0,54.0,202.0,113.0,369.0,s.s,54.0,167.0,338.0,40,60,s.s,697.0
200066140.0,CC de l'Aire à l'Argonne,25,93.0,52,170.0,21.0,101.0,62.0,184.0,38,39.0,89.0,152.0,14,22,",",354.0
200066157.0,CC de Commercy - Void - Vaucouleurs,144,471.0,235,850.0,119.0,606.0,301.0,1026.0,111,208.0,473.0,814.0,s.s,166,s.s,1876.0
200066165.0,CC Val de Meuse - Voie Sacrée,50,136.0,55,241.0,48.0,188.0,83.0,319.0,40,82.0,158.0,234.0,23,23,",",560.0
200066173.0,CC de Damvillers Spincourt,31,109.0,52,192.0,39.0,186.0,92.0,317.0,29,63.0,102.0,244.0,s.s,46,s.s,509.0
200066223.0,CC Arize Lèze,44,290.0,160,494.0,34.0,315.0,148.0,497.0,190,152.0,241.0,336.0,s.s,42,s.s,991.0
200066231.0,CC des Portes d'Ariège Pyrénées,264,953.0,430,1647.0,243.0,1258.0,529.0,2030.0,367,495.0,931.0,1397.0,s.s,281,s.s,3677.0
200066280.0,CC du Pithiverais,196,678.0,296,1170.0,210.0,834.0,386.0,1430.0,s.s,246.0,619.0,1046.0,170,353,s.s,2600.0
200066322.0,CC Terres des Confluences,351,1608.0,622,2581.0,348.0,1699.0,631.0,2678.0,336,466.0,1011.0,1660.0,435,1345,6,5259.0
200066330.0,CC Terres du Haut Berry,114,438.0,175,727.0,103.0,551.0,279.0,933.0,185,251.0,370.0,666.0,s.s,112,s.s,1660.0
200066348.0,CC du Minervois au Caroux,79,390.0,240,709.0,76.0,409.0,255.0,740.0,207,204.0,398.0,492.0,s.s,88,s.s,1449.0
200066355.0,CA Sète Agglopôle Méditerranée,906,3883.0,1985,6774.0,812.0,4020.0,2126.0,6958.0,1765,1878.0,3376.0,5056.0,691,956,10,13732.0
200066363.0,CC de la Haute Ariège,37,207.0,82,326.0,33.0,202.0,98.0,333.0,95,102.0,186.0,222.0,s.s,27,s.s,659.0
200066371.0,CC Causses et Vallée de la Dordogne,228,985.0,494,1707.0,263.0,1088.0,716.0,2067.0,405,523.0,973.0,1425.0,s.s,245,s.s,3774.0
200066389.0,CA Saint-Lô Agglo,438,1437.0,540,2415.0,459.0,1607.0,694.0,2760.0,487,586.0,1242.0,2158.0,204,492,6,5175.0
200066405.0,CC Roumois Seine,201,582.0,258,1041.0,164.0,888.0,387.0,1439.0,238,367.0,649.0,991.0,s.s,136,s.s,2480.0
200066413.0,CC Intercom Bernay Terres de Normandie,365,1194.0,530,2089.0,344.0,1401.0,748.0,2493.0,310,510.0,1057.0,2039.0,s.s,363,s.s,4582.0
200066462.0,CC Interco Normandie Sud Eure,244,803.0,399,1446.0,226.0,956.0,464.0,1646.0,228,332.0,699.0,1346.0,229,258,",",3092.0
200066512.0,CC Élan Limousin Avenir Nature,132,442.0,214,788.0,121.0,622.0,310.0,1053.0,222,259.0,474.0,723.0,s.s,101,s.s,1841.0
200066520.0,CC Ouest Limousin,51,148.0,106,305.0,61.0,216.0,153.0,430.0,66,87.0,198.0,297.0,s.s,51,s.s,735.0
200066553.0,CC des Monts de Lacaune et de la Montagne du Haut Languedoc,29,115.0,94,238.0,27.0,154.0,93.0,274.0,62,69.0,123.0,183.0,27,48,",",512.0
200066561.0,CC Sidobre Vals et Plateaux,66,218.0,131,415.0,61.0,280.0,188.0,529.0,111,170.0,204.0,345.0,s.s,65,s.s,944.0
200066587.0,CC des Monts du Lyonnais,105,453.0,228,786.0,142.0,643.0,272.0,1057.0,285,297.0,432.0,648.0,s.s,95,s.s,1843.0
200066603.0,CC du Pays de Lubersac-Pompadour,29,142.0,61,232.0,23.0,173.0,81.0,277.0,54,66.0,120.0,186.0,32,51,",",509.0
200066637.0,CC Hautes Terres Communauté,42,145.0,88,275.0,32.0,180.0,106.0,318.0,69,72.0,150.0,231.0,36,s.s,s.s,593.0
200066645.0,CC Vézère-Monédières-Millesources,13,64.0,39,116.0,11.0,83.0,54.0,148.0,44,42.0,74.0,82.0,13,9,",",264.0
200066652.0,CC Grand Sud Tarn et Garonne,230,951.0,408,1589.0,223.0,1327.0,487.0,2037.0,387,525.0,843.0,1354.0,s.s,324,s.s,3626.0
200066660.0,CC Saint-Flour Communauté,73,248.0,130,451.0,79.0,376.0,182.0,637.0,103,160.0,276.0,443.0,46,60,",",1088.0
200066678.0,CC de la Châtaigneraie Cantalienne,63,236.0,150,449.0,45.0,312.0,209.0,566.0,101,141.0,250.0,408.0,54,61,",",1015.0
200066710.0,CC Cingal-Suisse Normande,104,516.0,177,797.0,112.0,701.0,230.0,1043.0,233,239.0,478.0,676.0,s.s,124,s.s,1840.0
200066728.0,CC Vallées de l'Orne et de l'Odon,113,394.0,138,645.0,97.0,520.0,221.0,838.0,227,244.0,400.0,489.0,s.s,79,s.s,1483.0
200066744.0,CC Haute-Corrèze Communauté,161,525.0,251,937.0,166.0,524.0,309.0,999.0,183,210.0,533.0,763.0,s.s,149,s.s,1936.0
200066751.0,CC Xaintrie Val'Dordogne,39,174.0,91,304.0,41.0,181.0,157.0,379.0,70,94.0,149.0,282.0,s.s,37,s.s,683.0
200066769.0,CC Midi Corrézien,41,233.0,115,389.0,49.0,263.0,170.0,482.0,124,145.0,231.0,287.0,41,s.s,s.s,871.0
200066777.0,CC Ploërmel Communauté,249,869.0,378,1496.0,235.0,1032.0,530.0,1797.0,396,461.0,866.0,1210.0,s.s,220,s.s,3293.0
200066785.0,CC de l'Oust à Brocéliande,175,753.0,299,1227.0,169.0,955.0,448.0,1572.0,362,434.0,695.0,1056.0,s.s,134,s.s,2799.0
200066793.0,CA du Grand Annecy,786,4326.0,1522,6634.0,707.0,4840.0,1851.0,7398.0,3738,2241.0,2997.0,3524.0,499,1013,20,14032.0
200066801.0,CC Isigny-Omaha Intercom,127,439.0,211,777.0,167.0,599.0,261.0,1027.0,154,164.0,424.0,770.0,s.s,184,s.s,1804.0
200066819.0,CC du Volvestre,170,591.0,345,1106.0,148.0,856.0,398.0,1402.0,360,409.0,631.0,857.0,s.s,143,s.s,2508.0
