code_epci,libelle_epci,nature_epci,nb_communes,codgeo,libgeo,code_departement,code_region
200071405,CC Ardèche Rhône Coiron,CC,15,07300,Saint-Thomé,07,84
200071405,CC Ardèche Rhône Coiron,CC,15,07302,Saint-Vincent-de-Barrès,07,84
200071405,CC Ardèche Rhône Coiron,CC,15,07319,Le Teil,07,84
200071405,CC Ardèche Rhône Coiron,CC,15,07332,Valvignères,07,84
200071413,CA Privas Centre Ardèche,CA,42,07004,Ajoux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07008,Alissas,07,84
200071413,CA Privas Centre Ardèche,CA,42,07027,Beauchastel,07,84
200071413,CA Privas Centre Ardèche,CA,42,07030,Beauvène,07,84
200071413,CA Privas Centre Ardèche,CA,42,07048,Chalencon,07,84
200071413,CA Privas Centre Ardèche,CA,42,07060,Châteauneuf-de-Vernoux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07066,Chomérac,07,84
200071413,CA Privas Centre Ardèche,CA,42,07072,Coux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07074,Creysseilles,07,84
200071413,CA Privas Centre Ardèche,CA,42,07083,Dunière-sur-Eyrieux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07090,Flaviac,07,84
200071413,CA Privas Centre Ardèche,CA,42,07092,Freyssenet,07,84
200071413,CA Privas Centre Ardèche,CA,42,07094,Gilhac-et-Bruzac,07,84
200071413,CA Privas Centre Ardèche,CA,42,07096,Gluiras,07,84
200071413,CA Privas Centre Ardèche,CA,42,07098,Gourdon,07,84
200071413,CA Privas Centre Ardèche,CA,42,07146,Lyas,07,84
200071413,CA Privas Centre Ardèche,CA,42,07149,Marcols-les-Eaux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07167,Les Ollières-sur-Eyrieux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07179,Pourchères,07,84
200071413,CA Privas Centre Ardèche,CA,42,07181,Le Pouzin,07,84
200071413,CA Privas Centre Ardèche,CA,42,07184,Pranles,07,84
200071413,CA Privas Centre Ardèche,CA,42,07186,Privas,07,84
200071413,CA Privas Centre Ardèche,CA,42,07194,Rochessauve,07,84
200071413,CA Privas Centre Ardèche,CA,42,07198,Rompon,07,84
200071413,CA Privas Centre Ardèche,CA,42,07214,Saint-Apollinaire-de-Rias,07,84
200071413,CA Privas Centre Ardèche,CA,42,07221,Saint-Cierge-la-Serre,07,84
200071413,CA Privas Centre Ardèche,CA,42,07233,Saint-Étienne-de-Serre,07,84
200071413,CA Privas Centre Ardèche,CA,42,07237,Saint-Fortunat-sur-Eyrieux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07244,Saint-Jean-Chambre,07,84
200071413,CA Privas Centre Ardèche,CA,42,07253,Saint-Julien-du-Gua,07,84
200071413,CA Privas Centre Ardèche,CA,42,07255,Saint-Julien-en-Saint-Alban,07,84
200071413,CA Privas Centre Ardèche,CA,42,07257,Saint-Julien-le-Roux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07261,Saint-Laurent-du-Pape,07,84
200071413,CA Privas Centre Ardèche,CA,42,07274,Saint-Maurice-en-Chalencon,07,84
200071413,CA Privas Centre Ardèche,CA,42,07278,Saint-Michel-de-Chabrillanoux,07,84
200071413,CA Privas Centre Ardèche,CA,42,07288,Saint-Priest,07,84
200071413,CA Privas Centre Ardèche,CA,42,07295,Saint-Sauveur-de-Montagut,07,84
200071413,CA Privas Centre Ardèche,CA,42,07303,Saint-Vincent-de-Durfort,07,84
200071413,CA Privas Centre Ardèche,CA,42,07314,Silhac,07,84
200071413,CA Privas Centre Ardèche,CA,42,07338,Vernoux-en-Vivarais,07,84
200071413,CA Privas Centre Ardèche,CA,42,07340,Veyras,07,84
200071413,CA Privas Centre Ardèche,CA,42,07349,La Voulte-sur-Rhône,07,84
200071454,CA Evreux Portes de Normandie,CA,74,27002,Acon,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27017,Angerville-la-Campagne,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27020,Arnières-sur-Iton,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27027,Les Authieux,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27031,Aviron,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27044,Les Baux-Sainte-Croix,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27073,Bois-le-Roi,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27081,Boncourt,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27099,Le Boulay-Morin,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27111,Bretagnolles,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27132,Caugé,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27144,Champigny-la-Futelaye,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27147,La Chapelle-du-Bois-des-Faulx,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27154,Chavigny-Bailleul,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27158,Cierrey,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27177,Coudres,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27181,Courdemanche,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27183,La Couture-Boussey,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27193,Croth,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27200,Dardez,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27206,Droisy,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27216,Émalleville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27220,Épieds,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27229,Évreux,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27234,Fauville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27254,Fontaine-sous-Jouy,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27256,La Forêt-du-Parc,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27259,Foucrainville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27271,Fresney,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27277,La Baronnie,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27278,Garennes-sur-Eure,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27280,Gauciel,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27282,Gauville-la-Campagne,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27299,Gravigny,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27301,Grossoeuvre,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27306,Guichainville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27309,L'Habit,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27347,Huest,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27350,Illiers-l'Évêque,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27353,Irreville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27358,Jouy-sur-Eure,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27360,Jumelles,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27368,Lignerolles,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27390,Marcilly-la-Campagne,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27391,Marcilly-sur-Eure,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27401,Le Mesnil-Fuguet,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27406,Mesnil-sur-l'Estrée,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27410,Miserey,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27411,Moisville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27419,Mouettes,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27421,Mousseaux-Neuville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27423,Muzy,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27439,Normanville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27451,Parville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27464,Le Plessis-Grohan,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27478,Prey,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27489,Reuilly,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27504,Sacquenville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27507,Saint-André-de-l'Eure,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27544,Saint-Germain-de-Fresney,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27546,Saint-Germain-des-Angles,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27548,Saint-Germain-sur-Avre,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27555,Saint-Laurent-des-Bois,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27560,Saint-Luc,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27570,Saint-Martin-la-Campagne,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27602,Saint-Sébastien-de-Morsent,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27611,Saint-Vigor,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27615,Sassey,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27621,Serez,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27652,Tourneville,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27659,La Trinité,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27668,Le Val-David,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27678,Les Ventes,27,28
200071454,CA Evreux Portes de Normandie,CA,74,27684,Le Vieil-Évreux,27,28
200071470,CC Entr'Allier Besbre et Loire,CC,44,03014,Avrilly,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03019,Beaulon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03034,Boucé,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03035,Le Bouchaud,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03067,Châtelperron,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03071,Chavroches,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03079,Cindré,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03091,Créchy,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03100,Diou,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03102,Dompierre-sur-Besbre,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03103,Le Donjon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03132,Jaligny-sur-Besbre,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03137,Langy,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03142,Lenax,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03144,Liernolles,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03147,Loddes,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03154,Luneau,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03171,Mercy,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03177,Monétay-sur-Loire,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03178,Montaiguët-en-Forez,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03179,Montaigu-le-Blin,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03181,Montcombroux-les-Mines,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03187,Montoldre,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03196,Neuilly-en-Donjon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03207,Pierrefitte-sur-Loire,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03208,Le Pin,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03215,Rongères,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03226,Saint-Didier-en-Donjon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03232,Saint-Félix,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03234,Saint-Gérand-de-Vaux,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03235,Saint-Gérand-le-Puy,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03239,Saint-Léger-sur-Vouzance,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03240,Saint-Léon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03253,Saint-Pourçain-sur-Besbre,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03263,Saint-Voir,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03265,Saligny-sur-Roudon,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03266,Sanssat,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03274,Sorbier,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03284,Thionne,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03289,Treteau,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03291,Trézelles,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03298,Varennes-sur-Allier,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03299,Varennes-sur-Tèche,03,84
200071470,CC Entr'Allier Besbre et Loire,CC,44,03300,Vaumas,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03002,Agonges,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03012,Autry-Issards,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03036,Bourbon-l'Archambault,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03046,Buxières-les-Mines,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03065,Châtel-de-Neuvre,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03069,Châtillon,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03092,Cressanges,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03099,Deux-Chaises,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03117,Franchesse,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03122,Gipcy,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03150,Louroux-Bourbonnais,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03169,Meillard,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03170,Meillers,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03183,Le Montet,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03202,Noyant-d'Allier,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03214,Rocles,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03218,Saint-Aubin-le-Monial,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03238,Saint-Hilaire,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03247,Saint-Menoux,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03251,Saint-Plaisir,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03260,Saint-Sornin,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03287,Treban,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03292,Tronget,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03312,Vieure,03,84
200071496,CC du Bocage Bourbonnais,CC,25,03320,Ygrande,03,84
200071504,CC des Collines du Perche Normand,CC,16,61005,Appenai-sous-Bellême,61,28
200071504,CC des Collines du Perche Normand,CC,16,61038,Bellême,61,28
200071504,CC des Collines du Perche Normand,CC,16,61041,Bellou-le-Trichard,61,28
200071504,CC des Collines du Perche Normand,CC,16,61079,Ceton,61,28
200071504,CC des Collines du Perche Normand,CC,16,61099,La Chapelle-Souëf,61,28
200071504,CC des Collines du Perche Normand,CC,16,61105,Chemilli,61,28
200071504,CC des Collines du Perche Normand,CC,16,61142,Dame-Marie,61,28
200071504,CC des Collines du Perche Normand,CC,16,61196,Belforêt-en-Perche,61,28
200071504,CC des Collines du Perche Normand,CC,16,61207,Igé,61,28
200071504,CC des Collines du Perche Normand,CC,16,61336,Pouvrai,61,28
200071504,CC des Collines du Perche Normand,CC,16,61388,Saint-Fulgent-des-Ormes,61,28
200071504,CC des Collines du Perche Normand,CC,16,61394,Saint-Germain-de-la-Coudre,61,28
200071504,CC des Collines du Perche Normand,CC,16,61405,Saint-Hilaire-sur-Erre,61,28
200071504,CC des Collines du Perche Normand,CC,16,61426,Saint-Martin-du-Vieux-Bellême,61,28
200071504,CC des Collines du Perche Normand,CC,16,61484,Val-au-Perche,61,28
200071504,CC des Collines du Perche Normand,CC,16,61498,Vaunoise,61,28
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03020,Beaune-d'Allier,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03027,Bézenet,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03031,Bizeneuille,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03032,Blomard,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03047,La Celle,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03052,Chamblet,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03058,Chappes,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03070,Chavenon,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03081,Colombier,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03082,Commentry,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03084,Cosne-d'Allier,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03097,Deneuille-les-Mines,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03104,Doyet,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03106,Durdat-Larequille,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03129,Hyds,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03151,Louroux-de-Beaune,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03159,Malicorne,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03186,Montmarault,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03189,Montvicq,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03191,Murat,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03195,Néris-les-Bains,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03217,Saint-Angel,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03219,Saint-Bonnet-de-Four,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03243,Saint-Marcel-en-Murat,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03256,Saint-Priest-en-Murat,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03269,Sauvagny,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03270,Sazeret,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03285,Tortezais,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03303,Venas,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03305,Verneix,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03308,Vernusse,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03315,Villefranche-d'Allier,03,84
200071512,CC Commentry Montmarault Néris Communauté,CC,33,03319,Voussac,03,84
200071520,CC Domfront Tinchebray Interco,CC,15,61021,Avrilly,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61091,Champsecret,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61093,Chanu,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61145,Domfront en Poiraie,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61232,Lonlay-l'Abbaye,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61262,Le Ménil-Ciboult,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61281,Moncy,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61292,Montsecret-Clairefougère,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61369,Saint-Bômer-les-Forges,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61370,Saint-Brice,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61374,Saint-Christophe-de-Chaulieu,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61401,Saint-Gilles-des-Marais,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61445,Saint-Pierre-d'Entremont,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61451,Saint-Quentin-les-Chardonnets,61,28
200071520,CC Domfront Tinchebray Interco,CC,15,61486,Tinchebray-Bocage,61,28
200071538,CC Terres de Bresse,CC,25,71001,L'Abergement-de-Cuisery,71,27
200071538,CC Terres de Bresse,CC,25,71002,L'Abergement-Sainte-Colombe,71,27
200071538,CC Terres de Bresse,CC,25,71018,Bantanges,71,27
200071538,CC Terres de Bresse,CC,25,71023,Baudrières,71,27
200071538,CC Terres de Bresse,CC,25,71061,Brienne,71,27
200071538,CC Terres de Bresse,CC,25,71097,La Chapelle-Thècle,71,27
200071538,CC Terres de Bresse,CC,25,71158,Cuisery,71,27
200071538,CC Terres de Bresse,CC,25,71206,La Frette,71,27
200071538,CC Terres de Bresse,CC,25,71213,La Genête,71,27
200071538,CC Terres de Bresse,CC,25,71234,Huilly-sur-Seille,71,27
200071538,CC Terres de Bresse,CC,25,71244,Jouvençon,71,27
200071538,CC Terres de Bresse,CC,25,71256,Lessard-en-Bresse,71,27
200071538,CC Terres de Bresse,CC,25,71261,Loisy,71,27
200071538,CC Terres de Bresse,CC,25,71293,Ménetreuil,71,27
200071538,CC Terres de Bresse,CC,25,71318,Montpont-en-Bresse,71,27
200071538,CC Terres de Bresse,CC,25,71332,Ormes,71,27
200071538,CC Terres de Bresse,CC,25,71336,Ouroux-sur-Saône,71,27
200071538,CC Terres de Bresse,CC,25,71365,Rancy,71,27
200071538,CC Terres de Bresse,CC,25,71366,Ratenelle,71,27
200071538,CC Terres de Bresse,CC,25,71373,Romenay,71,27
200071538,CC Terres de Bresse,CC,25,71398,Saint-Christophe-en-Bresse,71,27
200071538,CC Terres de Bresse,CC,25,71420,Saint-Germain-du-Plain,71,27
200071538,CC Terres de Bresse,CC,25,71508,Savigny-sur-Seille,71,27
200071538,CC Terres de Bresse,CC,25,71522,Simandre,71,27
200071538,CC Terres de Bresse,CC,25,71548,Tronchy,71,27
200071546,CC Sud Retz Atlantique,CC,9,44021,Villeneuve-en-Retz,44,52
200071546,CC Sud Retz Atlantique,CC,9,44081,Legé,44,52
200071546,CC Sud Retz Atlantique,CC,9,44087,Machecoul-Saint-Même,44,52
200071546,CC Sud Retz Atlantique,CC,9,44090,La Marne,44,52
200071546,CC Sud Retz Atlantique,CC,9,44119,Paulx,44,52
200071546,CC Sud Retz Atlantique,CC,9,44156,Corcoué-sur-Logne,44,52
200071546,CC Sud Retz Atlantique,CC,9,44157,Saint-Étienne-de-Mer-Morte,44,52
200071546,CC Sud Retz Atlantique,CC,9,44178,Saint-Mars-de-Coutais,44,52
200071546,CC Sud Retz Atlantique,CC,9,44206,Touvois,44,52
200071553,CC Loire Layon Aubance,CC,19,49012,Aubigné-sur-Layon,49,52
200071553,CC Loire Layon Aubance,CC,19,49022,Beaulieu-sur-Layon,49,52
200071553,CC Loire Layon Aubance,CC,19,49029,Blaison-Saint-Sulpice,49,52
200071553,CC Loire Layon Aubance,CC,19,49050,Brissac Loire Aubance,49,52
200071553,CC Loire Layon Aubance,CC,19,49063,Chalonnes-sur-Loire,49,52
200071553,CC Loire Layon Aubance,CC,19,49068,Champtocé-sur-Loire,49,52
200071553,CC Loire Layon Aubance,CC,19,49082,Chaudefonds-sur-Layon,49,52
200071553,CC Loire Layon Aubance,CC,19,49086,Terranjou,49,52
200071553,CC Loire Layon Aubance,CC,19,49120,Denée,49,52
200071553,CC Loire Layon Aubance,CC,19,49167,Les Garennes sur Loire,49,52
200071553,CC Loire Layon Aubance,CC,19,49222,Mozé-sur-Louet,49,52
200071553,CC Loire Layon Aubance,CC,19,49247,La Possonnière,49,52
200071553,CC Loire Layon Aubance,CC,19,49259,Rochefort-sur-Loire,49,52
200071553,CC Loire Layon Aubance,CC,19,49283,Saint-Georges-sur-Loire,49,52
200071553,CC Loire Layon Aubance,CC,19,49284,Saint-Germain-des-Prés,49,52
200071553,CC Loire Layon Aubance,CC,19,49288,Saint-Jean-de-la-Croix,49,52
200071553,CC Loire Layon Aubance,CC,19,49292,Val-du-Layon,49,52
200071553,CC Loire Layon Aubance,CC,19,49308,Saint-Melaine-sur-Aubance,49,52
200071553,CC Loire Layon Aubance,CC,19,49345,Bellevigne-en-Layon,49,52
200071579,CC Bresse Louhannaise Intercom',CC,30,71056,Branges,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71064,Bruailles,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71079,Champagnat,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71092,La Chapelle-Naude,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71143,Condal,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71157,Cuiseaux,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71177,Dommartin-lès-Cuiseaux,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71196,Le Fay,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71198,Flacey-en-Bresse,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71209,Frontenaud,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71243,Joudes,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71246,Juif,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71263,Louhans,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71300,Le Miroir,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71303,Montagny-près-Louhans,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71311,Montcony,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71319,Montret,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71367,Ratte,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71379,Sagy,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71386,Saint-André-en-Bresse,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71401,Sainte-Croix,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71410,Saint-Étienne-en-Bresse,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71454,Saint-Martin-du-Mont,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71484,Saint-Usuge,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71489,Saint-Vincent-en-Bresse,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71523,Simard,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71528,Sornay,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71558,Varennes-Saint-Sauveur,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71568,Vérissey,71,27
200071579,CC Bresse Louhannaise Intercom',CC,30,71580,Vincelles,71,27
200071587,CC Loches Sud Touraine,CC,67,37001,Abilly,37,24
200071587,CC Loches Sud Touraine,CC,67,37016,Azay-sur-Indre,37,24
200071587,CC Loches Sud Touraine,CC,67,37019,Barrou,37,24
200071587,CC Loches Sud Touraine,CC,67,37020,Beaulieu-lès-Loches,37,24
200071587,CC Loches Sud Touraine,CC,67,37023,Beaumont-Village,37,24
200071587,CC Loches Sud Touraine,CC,67,37026,Betz-le-Château,37,24
200071587,CC Loches Sud Touraine,CC,67,37028,Bossay-sur-Claise,37,24
