codgeo,libgeo,code_epci,libelle_epci,code_departement,code_region,nature_epci,nb_communes
2B080,Castifao,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B082,Castineta,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B106,Érone,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B122,Gavignano,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B137,Lano,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B162,Moltifao,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B169,Morosaglia,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B264,Rusio,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B267,Saliceto,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B304,San-Lorenzo,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B337,Valle-di-Rostino,200042430,CC de la Vallée du Golo,2B,94,CC,17
2B005,Alando,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B013,Alzi,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B045,Bustanico,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B078,Castellare-di-Mercurio,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B105,Erbajolo,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B110,Favalello,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B116,Focicchia,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B157,Mazzola,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B275,Sermano,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B292,Sant'Andréa-di-Bozio,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B306,Santa-Lucia-di-Mercurio,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B329,Tralonca,200035251,"CC Di E Tre Pieve : Boziu, Mercoriu E Rogna",2B,94,CC,12
2B007,Albertacce,200042422,CC du Niolu,2B,94,CC,5
2B047,Calacuccia,200042422,CC du Niolu,2B,94,CC,5
2B073,Casamaccioli,200042422,CC du Niolu,2B,94,CC,5
2B095,Corscia,200042422,CC du Niolu,2B,94,CC,5
2B147,Lozzi,200042422,CC du Niolu,2B,94,CC,5
2B010,Algajola,242020105,CC de Calvi Balagne,2B,94,CC,14
2B020,Aregno,242020105,CC de Calvi Balagne,2B,94,CC,14
2B025,Avapessa,242020105,CC de Calvi Balagne,2B,94,CC,14
2B049,Calenzana,242020105,CC de Calvi Balagne,2B,94,CC,14
2B050,Calvi,242020105,CC de Calvi Balagne,2B,94,CC,14
2B084,Cateri,242020105,CC de Calvi Balagne,2B,94,CC,14
2B121,Galéria,242020105,CC de Calvi Balagne,2B,94,CC,14
2B138,Lavatoggio,242020105,CC de Calvi Balagne,2B,94,CC,14
2B150,Lumio,242020105,CC de Calvi Balagne,2B,94,CC,14
2B153,Manso,242020105,CC de Calvi Balagne,2B,94,CC,14
2B165,Moncale,242020105,CC de Calvi Balagne,2B,94,CC,14
2B167,Montegrosso,242020105,CC de Calvi Balagne,2B,94,CC,14
2B296,Sant'Antonino,242020105,CC de Calvi Balagne,2B,94,CC,14
2B361,Zilia,242020105,CC de Calvi Balagne,2B,94,CC,14
2B029,Barbaggio,200036051,CC de la Conca d'Oro,2B,94,CC,4
2B109,Farinole,200036051,CC de la Conca d'Oro,2B,94,CC,4
2B205,Patrimonio,200036051,CC de la Conca d'Oro,2B,94,CC,4
2B298,Saint-Florent,200036051,CC de la Conca d'Oro,2B,94,CC,4
2B030,Barrettali,200042943,CC du Cap Corse,2B,94,CC,18
2B043,Brando,200042943,CC du Cap Corse,2B,94,CC,18
2B046,Cagnano,200042943,CC du Cap Corse,2B,94,CC,18
2B058,Canari,200042943,CC du Cap Corse,2B,94,CC,18
2B086,Centuri,200042943,CC du Cap Corse,2B,94,CC,18
2B107,Ersa,200042943,CC du Cap Corse,2B,94,CC,18
2B152,Luri,200042943,CC du Cap Corse,2B,94,CC,18
2B159,Meria,200042943,CC du Cap Corse,2B,94,CC,18
2B170,Morsiglia,200042943,CC du Cap Corse,2B,94,CC,18
2B178,Nonza,200042943,CC du Cap Corse,2B,94,CC,18
2B183,Ogliastro,200042943,CC du Cap Corse,2B,94,CC,18
2B184,Olcani,200042943,CC du Cap Corse,2B,94,CC,18
2B187,Olmeta-di-Capocorso,200042943,CC du Cap Corse,2B,94,CC,18
2B224,Pietracorbara,200042943,CC du Cap Corse,2B,94,CC,18
2B233,Pino,200042943,CC du Cap Corse,2B,94,CC,18
2B261,Rogliano,200042943,CC du Cap Corse,2B,94,CC,18
2B281,Sisco,200042943,CC du Cap Corse,2B,94,CC,18
2B327,Tomino,200042943,CC du Cap Corse,2B,94,CC,18
2B033,Bastia,242000354,CA de Bastia,2B,94,CA,5
2B120,Furiani,242000354,CA de Bastia,2B,94,CA,5
2B305,San-Martino-di-Lota,242000354,CA de Bastia,2B,94,CA,5
2B309,Santa-Maria-di-Lota,242000354,CA de Bastia,2B,94,CA,5
2B353,Ville-di-Pietrabugno,242000354,CA de Bastia,2B,94,CA,5
2B034,Belgodère,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B097,Costa,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B112,Feliceto,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B136,Lama,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B156,Mausoléo,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B173,Muro,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B175,Nessa,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B180,Novella,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B182,Occhiatana,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B190,Olmi-Cappella,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B199,Palasca,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B223,Pietralba,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B235,Pioggiola,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B290,Speloncato,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B332,Urtaca,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B339,Vallica,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B352,Ville-di-Paraso,242020121,CC Di E Cinque Piève Di Balagna,2B,94,CC,17
2B036,Bigorno,200036499,CC de Marana-Golo,2B,94,CC,10
2B037,Biguglia,200036499,CC de Marana-Golo,2B,94,CC,10
2B042,Borgo,200036499,CC de Marana-Golo,2B,94,CC,10
2B055,Campitello,200036499,CC de Marana-Golo,2B,94,CC,10
2B140,Lento,200036499,CC de Marana-Golo,2B,94,CC,10
2B148,Lucciana,200036499,CC de Marana-Golo,2B,94,CC,10
2B166,Monte,200036499,CC de Marana-Golo,2B,94,CC,10
2B192,Olmo,200036499,CC de Marana-Golo,2B,94,CC,10
2B274,Scolca,200036499,CC de Marana-Golo,2B,94,CC,10
2B350,Vignale,200036499,CC de Marana-Golo,2B,94,CC,10
2B039,Bisinchi,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B054,Campile,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B102,Crocicchia,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B195,Ortiporio,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B206,Penta-Acquatella,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B250,Prunelli-di-Casacconi,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B355,Volpajola,200049419,CC du Casaccóni È Gólu Suttanu,2B,94,CC,7
2B052,Campana,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B063,Carcheto-Brustico,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B067,Carpineto,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B069,Casabianca,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B072,Casalta,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B101,Croce,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B113,Ficaja,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B125,Giocatojo,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B164,Monacia-d'Orezza,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B176,Nocario,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B202,Parata,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B214,Piano,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B217,Piazzole,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B219,Piedicroce,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B221,Piedipartino,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B222,Pie-d'Orezza,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B241,Poggio-Marinaccio,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B243,Polveroso,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B246,La Porta,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B252,Pruno,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B255,Quercitello,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B256,Rapaggio,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B273,Scata,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B280,Silvareccio,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B291,Stazzona,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B297,San-Damiano,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B299,San-Gavino-d'Ampugnani,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B338,Valle-d'Orezza,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B344,Verdèse,200042919,CC Orezza-Ampugnani,2B,94,CC,29
2B074,Casanova,242020071,CC du Centre Corse,2B,94,CC,10
2B096,Corte,242020071,CC du Centre Corse,2B,94,CC,10
2B171,Muracciole,242020071,CC du Centre Corse,2B,94,CC,10
2B177,Noceta,242020071,CC du Centre Corse,2B,94,CC,10
2B238,Poggio-di-Venaco,242020071,CC du Centre Corse,2B,94,CC,10
2B260,Riventosa,242020071,CC du Centre Corse,2B,94,CC,10
2B263,Rospigliani,242020071,CC du Centre Corse,2B,94,CC,10
2B315,Santo-Pietro-di-Venaco,242020071,CC du Centre Corse,2B,94,CC,10
2B341,Venaco,242020071,CC du Centre Corse,2B,94,CC,10
2B354,Vivario,242020071,CC du Centre Corse,2B,94,CC,10
2B077,Castellare-di-Casinca,242020097,CC de la Casinca,2B,94,CC,7
2B145,Loreto-di-Casinca,242020097,CC de la Casinca,2B,94,CC,7
2B207,Penta-di-Casinca,242020097,CC de la Casinca,2B,94,CC,7
2B245,Porri,242020097,CC de la Casinca,2B,94,CC,7
2B286,Sorbo-Ocagnano,242020097,CC de la Casinca,2B,94,CC,7
2B343,Venzolasca,242020097,CC de la Casinca,2B,94,CC,7
2B346,Vescovato,242020097,CC de la Casinca,2B,94,CC,7
2B081,Castiglione,242020139,CC Aghja Nova,2B,94,CC,7
2B083,Castirla,242020139,CC Aghja Nova,2B,94,CC,7
2B193,Omessa,242020139,CC Aghja Nova,2B,94,CC,7
2B220,Piedigriggio,242020139,CC Aghja Nova,2B,94,CC,7
2B244,Popolasca,242020139,CC Aghja Nova,2B,94,CC,7
2B248,Prato-di-Giovellina,242020139,CC Aghja Nova,2B,94,CC,7
2B289,Soveria,242020139,CC Aghja Nova,2B,94,CC,7
2B087,Cervione,200034205,CC de la Costa Verde,2B,94,CC,23
2B111,Felce,200034205,CC de la Costa Verde,2B,94,CC,23
2B179,Novale,200034205,CC de la Costa Verde,2B,94,CC,23
2B194,Ortale,200034205,CC de la Costa Verde,2B,94,CC,23
2B208,Perelli,200034205,CC de la Costa Verde,2B,94,CC,23
2B210,Pero-Casevecchie,200034205,CC de la Costa Verde,2B,94,CC,23
2B216,Piazzali,200034205,CC de la Costa Verde,2B,94,CC,23
2B227,Pietricaggio,200034205,CC de la Costa Verde,2B,94,CC,23
2B234,Piobetta,200034205,CC de la Costa Verde,2B,94,CC,23
2B242,Poggio-Mezzana,200034205,CC de la Costa Verde,2B,94,CC,23
2B293,Sant'Andréa-di-Cotone,200034205,CC de la Costa Verde,2B,94,CC,23
2B302,San-Giovanni-di-Moriani,200034205,CC de la Costa Verde,2B,94,CC,23
2B303,San-Giuliano,200034205,CC de la Costa Verde,2B,94,CC,23
2B307,Santa-Lucia-di-Moriani,200034205,CC de la Costa Verde,2B,94,CC,23
2B311,Santa-Maria-Poggio,200034205,CC de la Costa Verde,2B,94,CC,23
2B313,San-Nicolao,200034205,CC de la Costa Verde,2B,94,CC,23
2B317,Santa-Reparata-di-Moriani,200034205,CC de la Costa Verde,2B,94,CC,23
2B318,Taglio-Isolaccio,200034205,CC de la Costa Verde,2B,94,CC,23
2B319,Talasani,200034205,CC de la Costa Verde,2B,94,CC,23
2B321,Tarrano,200034205,CC de la Costa Verde,2B,94,CC,23
2B334,Valle-d'Alesani,200034205,CC de la Costa Verde,2B,94,CC,23
2B335,Valle-di-Campoloro,200034205,CC de la Costa Verde,2B,94,CC,23
2B340,Velone-Orneto,200034205,CC de la Costa Verde,2B,94,CC,23
2B093,Corbara,242020113,CC du Bassin de Vie de l'Ile Rousse,2B,94,CC,5
2B134,L'Île-Rousse,242020113,CC du Bassin de Vie de l'Ile Rousse,2B,94,CC,5
2B168,Monticello,242020113,CC du Bassin de Vie de l'Ile Rousse,2B,94,CC,5
2B231,Pigna,242020113,CC du Bassin de Vie de l'Ile Rousse,2B,94,CC,5
2B316,Santa-Reparata-di-Balagna,242020113,CC du Bassin de Vie de l'Ile Rousse,2B,94,CC,5
2B123,Ghisonaccia,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B124,Ghisoni,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B135,Isolaccio-di-Fiumorbo,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B149,Lugo-di-Nazza,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B229,Pietroso,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B236,Poggio-di-Nazza,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B251,Prunelli-di-Fiumorbo,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B277,Serra-di-Fiumorbo,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B342,Ventiseri,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B347,Vezzani,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B365,San-Gavino-di-Fiumorbo,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B366,Chisa,200033827,CC de Fium'orbu Castellu,2B,94,CC,12
2B172,Murato,200000743,CC du Nebbiu,2B,94,CC,11
2B185,Oletta,200000743,CC du Nebbiu,2B,94,CC,11
2B188,Olmeta-di-Tuda,200000743,CC du Nebbiu,2B,94,CC,11
2B230,Piève,200000743,CC du Nebbiu,2B,94,CC,11
2B239,Poggio-d'Oletta,200000743,CC du Nebbiu,2B,94,CC,11
2B257,Rapale,200000743,CC du Nebbiu,2B,94,CC,11
2B265,Rutali,200000743,CC du Nebbiu,2B,94,CC,11
2B287,Sorio,200000743,CC du Nebbiu,2B,94,CC,11
2B301,San-Gavino-di-Tenda,200000743,CC du Nebbiu,2B,94,CC,11
2B314,Santo-Pietro-di-Tenda,200000743,CC du Nebbiu,2B,94,CC,11
2B333,Vallecalle,200000743,CC du Nebbiu,2B,94,CC,11
30001,Aigaliers,200034379,CC Pays d'Uzès,30,76,CC,31
30014,Arpaillargues-et-Aureillac,200034379,CC Pays d'Uzès,30,76,CC,31
30021,Aubussargues,200034379,CC Pays d'Uzès,30,76,CC,31
30030,Baron,200034379,CC Pays d'Uzès,30,76,CC,31
30031,La Bastide-d'Engras,200034379,CC Pays d'Uzès,30,76,CC,31
30035,Belvézet,200034379,CC Pays d'Uzès,30,76,CC,31
30041,Blauzac,200034379,CC Pays d'Uzès,30,76,CC,31
30049,Bourdic,200034379,CC Pays d'Uzès,30,76,CC,31
30056,La Bruguière,200034379,CC Pays d'Uzès,30,76,CC,31
30067,La Capelle-et-Masmolène,200034379,CC Pays d'Uzès,30,76,CC,31
30086,Collorgues,200034379,CC Pays d'Uzès,30,76,CC,31
30110,Flaux,200034379,CC Pays d'Uzès,30,76,CC,31
30111,Foissac,200034379,CC Pays d'Uzès,30,76,CC,31
30113,Fons-sur-Lussan,200034379,CC Pays d'Uzès,30,76,CC,31
30115,Fontarèches,200034379,CC Pays d'Uzès,30,76,CC,31
30126,Garrigues-Sainte-Eulalie,200034379,CC Pays d'Uzès,30,76,CC,31
30151,Lussan,200034379,CC Pays d'Uzès,30,76,CC,31
30174,Montaren-et-Saint-Médiers,200034379,CC Pays d'Uzès,30,76,CC,31
30205,Pougnadoresse,200034379,CC Pays d'Uzès,30,76,CC,31
30248,Saint-Dézéry,200034379,CC Pays d'Uzès,30,76,CC,31
30262,Saint-Hippolyte-de-Montaigu,200034379,CC Pays d'Uzès,30,76,CC,31
30279,Saint-Laurent-la-Vernède,200034379,CC Pays d'Uzès,30,76,CC,31
30286,Saint-Maximin,200034379,CC Pays d'Uzès,30,76,CC,31
30295,Saint-Quentin-la-Poterie,200034379,CC Pays d'Uzès,30,76,CC,31
30299,Saint-Siffret,200034379,CC Pays d'Uzès,30,76,CC,31
30301,Saint-Victor-des-Oules,200034379,CC Pays d'Uzès,30,76,CC,31
30308,Sanilhac-Sagriès,200034379,CC Pays d'Uzès,30,76,CC,31
30319,Serviers-et-Labaume,200034379,CC Pays d'Uzès,30,76,CC,31
30334,Uzès,200034379,CC Pays d'Uzès,30,76,CC,31
30337,Vallabrix,200034379,CC Pays d'Uzès,30,76,CC,31
30338,Vallérargues,200034379,CC Pays d'Uzès,30,76,CC,31
30002,Aigremont,200034411,CC du Piémont Cévenol,30,76,CC,34
30050,Bragassargues,200034411,CC du Piémont Cévenol,30,76,CC,34
30054,Brouzet-lès-Quissac,200034411,CC du Piémont Cévenol,30,76,CC,34
30058,La Cadière-et-Cambo,200034411,CC du Piémont Cévenol,30,76,CC,34
30065,Canaules-et-Argentières,200034411,CC du Piémont Cévenol,30,76,CC,34
30068,Cardet,200034411,CC du Piémont Cévenol,30,76,CC,34
30069,Carnas,200034411,CC du Piémont Cévenol,30,76,CC,34
30071,Cassagnoles,200034411,CC du Piémont Cévenol,30,76,CC,34
30087,Colognac,200034411,CC du Piémont Cévenol,30,76,CC,34
30093,Conqueyrac,200034411,CC du Piémont Cévenol,30,76,CC,34
30095,Corconne,200034411,CC du Piémont Cévenol,30,76,CC,34
30099,Cros,200034411,CC du Piémont Cévenol,30,76,CC,34
30106,Durfort-et-Saint-Martin-de-Sossenac,200034411,CC du Piémont Cévenol,30,76,CC,34
30119,Fressac,200034411,CC du Piémont Cévenol,30,76,CC,34
30121,Gailhan,200034411,CC du Piémont Cévenol,30,76,CC,34
30146,Lédignan,200034411,CC du Piémont Cévenol,30,76,CC,34
30148,Liouc,200034411,CC du Piémont Cévenol,30,76,CC,34
30150,Logrian-Florian,200034411,CC du Piémont Cévenol,30,76,CC,34
30160,Maruéjols-lès-Gardon,200034411,CC du Piémont Cévenol,30,76,CC,34
30172,Monoblet,200034411,CC du Piémont Cévenol,30,76,CC,34
30192,Orthoux-Sérignac-Quilhan,200034411,CC du Piémont Cévenol,30,76,CC,34
30200,Pompignan,200034411,CC du Piémont Cévenol,30,76,CC,34
30208,Puechredon,200034411,CC du Piémont Cévenol,30,76,CC,34
30210,Quissac,200034411,CC du Piémont Cévenol,30,76,CC,34
30234,Saint-Bénézet,200034411,CC du Piémont Cévenol,30,76,CC,34
30252,Saint-Félix-de-Pallières,200034411,CC du Piémont Cévenol,30,76,CC,34
30263,Saint-Hippolyte-du-Fort,200034411,CC du Piémont Cévenol,30,76,CC,34
30265,Saint-Jean-de-Crieulon,200034411,CC du Piémont Cévenol,30,76,CC,34
30289,Saint-Nazaire-des-Gardies,200034411,CC du Piémont Cévenol,30,76,CC,34
30300,Saint-Théodorit,200034411,CC du Piémont Cévenol,30,76,CC,34
30309,Sardan,200034411,CC du Piémont Cévenol,30,76,CC,34
30311,Sauve,200034411,CC du Piémont Cévenol,30,76,CC,34
30314,Savignargues,200034411,CC du Piémont Cévenol,30,76,CC,34
30349,Vic-le-Fesq,200034411,CC du Piémont Cévenol,30,76,CC,34
30003,Aigues-Mortes,243000650,CC Terre de Camargue,30,76,CC,3
30133,Le Grau-du-Roi,243000650,CC Terre de Camargue,30,76,CC,3
30276,Saint-Laurent-d'Aigouze,243000650,CC Terre de Camargue,30,76,CC,3
30004,Aigues-Vives,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30019,Aubais,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30043,Boissières,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30083,Codognan,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30123,Gallargues-le-Montueux,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30185,Mus,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30186,Nages-et-Solorgues,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30333,Uchaud,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30344,Vergèze,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30347,Vestric-et-Candiac,243000569,"CC Rhony, Vistre, Vidourle",30,76,CC,10
30005,Aiguèze,200034692,CA du Gard Rhodanien,30,76,CA,42
30028,Bagnols-sur-Cèze,200034692,CA du Gard Rhodanien,30,76,CA,42
30070,Carsan,200034692,CA du Gard Rhodanien,30,76,CA,42
30076,Cavillargues,200034692,CA du Gard Rhodanien,30,76,CA,42
30081,Chusclan,200034692,CA du Gard Rhodanien,30,76,CA,42
30084,Codolet,200034692,CA du Gard Rhodanien,30,76,CA,42
30092,Connaux,200034692,CA du Gard Rhodanien,30,76,CA,42
30096,Cornillon,200034692,CA du Gard Rhodanien,30,76,CA,42
30124,Le Garn,200034692,CA du Gard Rhodanien,30,76,CA,42
30127,Gaujac,200034692,CA du Gard Rhodanien,30,76,CA,42
30131,Goudargues,200034692,CA du Gard Rhodanien,30,76,CA,42
30134,Issirac,200034692,CA du Gard Rhodanien,30,76,CA,42
30141,Laudun-l'Ardoise,200034692,CA du Gard Rhodanien,30,76,CA,42
30143,Laval-Saint-Roman,200034692,CA du Gard Rhodanien,30,76,CA,42
30149,Lirac,200034692,CA du Gard Rhodanien,30,76,CA,42
30175,Montclus,200034692,CA du Gard Rhodanien,30,76,CA,42
30191,Orsan,200034692,CA du Gard Rhodanien,30,76,CA,42
30196,Le Pin,200034692,CA du Gard Rhodanien,30,76,CA,42
30202,Pont-Saint-Esprit,200034692,CA du Gard Rhodanien,30,76,CA,42
30222,La Roque-sur-Cèze,200034692,CA du Gard Rhodanien,30,76,CA,42
30225,Sabran,200034692,CA du Gard Rhodanien,30,76,CA,42
30226,Saint-Alexandre,200034692,CA du Gard Rhodanien,30,76,CA,42
30230,Saint-André-de-Roquepertuis,200034692,CA du Gard Rhodanien,30,76,CA,42
30232,Saint-André-d'Olérargues,200034692,CA du Gard Rhodanien,30,76,CA,42
30242,Saint-Christol-de-Rodières,200034692,CA du Gard Rhodanien,30,76,CA,42
30251,Saint-Étienne-des-Sorts,200034692,CA du Gard Rhodanien,30,76,CA,42
30254,Saint-Geniès-de-Comolas,200034692,CA du Gard Rhodanien,30,76,CA,42
30256,Saint-Gervais,200034692,CA du Gard Rhodanien,30,76,CA,42
30273,Saint-Julien-de-Peyrolas,200034692,CA du Gard Rhodanien,30,76,CA,42
30277,Saint-Laurent-de-Carnols,200034692,CA du Gard Rhodanien,30,76,CA,42
30282,Saint-Marcel-de-Careiret,200034692,CA du Gard Rhodanien,30,76,CA,42
30287,Saint-Michel-d'Euzet,200034692,CA du Gard Rhodanien,30,76,CA,42
30288,Saint-Nazaire,200034692,CA du Gard Rhodanien,30,76,CA,42
30290,Saint-Paulet-de-Caisson,200034692,CA du Gard Rhodanien,30,76,CA,42
30292,Saint-Pons-la-Calm,200034692,CA du Gard Rhodanien,30,76,CA,42
30302,Saint-Victor-la-Coste,200034692,CA du Gard Rhodanien,30,76,CA,42
30304,Salazac,200034692,CA du Gard Rhodanien,30,76,CA,42
30326,Tavel,200034692,CA du Gard Rhodanien,30,76,CA,42
30331,Tresques,200034692,CA du Gard Rhodanien,30,76,CA,42
30342,Vénéjan,200034692,CA du Gard Rhodanien,30,76,CA,42
30343,Verfeuil,200034692,CA du Gard Rhodanien,30,76,CA,42
30355,Saint-Paul-les-Fonts,200034692,CA du Gard Rhodanien,30,76,CA,42
30006,Aimargues,243000593,CC de Petite Camargue,30,76,CC,5
30020,Aubord,243000593,CC de Petite Camargue,30,76,CC,5
30033,Beauvoisin,243000593,CC de Petite Camargue,30,76,CC,5
30059,Le Cailar,243000593,CC de Petite Camargue,30,76,CC,5
30341,Vauvert,243000593,CC de Petite Camargue,30,76,CC,5
30007,Alès,200035152,CA Alès Agglomération,30,76,CA,50
30010,Anduze,200035152,CA Alès Agglomération,30,76,CA,50
30027,Bagard,200035152,CA Alès Agglomération,30,76,CA,50
30042,Boisset-et-Gaujac,200035152,CA Alès Agglomération,30,76,CA,50
30046,Boucoiran-et-Nozières,200035152,CA Alès Agglomération,30,76,CA,50
30048,Bouquet,200035152,CA Alès Agglomération,30,76,CA,50
30053,Brignon,200035152,CA Alès Agglomération,30,76,CA,50
30055,Brouzet-lès-Alès,200035152,CA Alès Agglomération,30,76,CA,50
30072,Castelnau-Valence,200035152,CA Alès Agglomération,30,76,CA,50
30094,Corbès,200035152,CA Alès Agglomération,30,76,CA,50
30100,Cruviers-Lascours,200035152,CA Alès Agglomération,30,76,CA,50
30101,Deaux,200035152,CA Alès Agglomération,30,76,CA,50
30109,Euzet,200035152,CA Alès Agglomération,30,76,CA,50
30129,Générargues,200035152,CA Alès Agglomération,30,76,CA,50
30147,Lézan,200035152,CA Alès Agglomération,30,76,CA,50
30158,Martignargues,200035152,CA Alès Agglomération,30,76,CA,50
30161,Massanes,200035152,CA Alès Agglomération,30,76,CA,50
30162,Massillargues-Attuech,200035152,CA Alès Agglomération,30,76,CA,50
30165,Méjannes-lès-Alès,200035152,CA Alès Agglomération,30,76,CA,50
30168,Mialet,200035152,CA Alès Agglomération,30,76,CA,50
30173,Mons,200035152,CA Alès Agglomération,30,76,CA,50
30177,Monteils,200035152,CA Alès Agglomération,30,76,CA,50
30188,Ners,200035152,CA Alès Agglomération,30,76,CA,50
30197,Les Plans,200035152,CA Alès Agglomération,30,76,CA,50
30214,Ribaute-les-Tavernes,200035152,CA Alès Agglomération,30,76,CA,50
30236,Saint-Bonnet-de-Salendrinque,200035152,CA Alès Agglomération,30,76,CA,50
30240,Saint-Césaire-de-Gauzignan,200035152,CA Alès Agglomération,30,76,CA,50
30243,Saint-Christol-lès-Alès,200035152,CA Alès Agglomération,30,76,CA,50
